,CO2 factor,Date
7802,0.3667975863969493,2022-03-22 23:30:00-07:00
7803,0.36162051513422694,2022-03-22 23:45:00-07:00
7804,0.3912640398752507,2022-03-23 00:00:00-07:00
7805,0.368331145724637,2022-03-23 00:15:00-07:00
7806,0.35472524738835265,2022-03-23 00:30:00-07:00
7807,0.3473014617603263,2022-03-23 00:45:00-07:00
7808,0.3503568497848543,2022-03-23 01:00:00-07:00
7809,0.34692091310923767,2022-03-23 01:15:00-07:00
7810,0.3432664268504297,2022-03-23 01:30:00-07:00
7811,0.3406155306538787,2022-03-23 01:45:00-07:00
7812,0.34104954288846406,2022-03-23 02:00:00-07:00
7813,0.3444858427325273,2022-03-23 02:15:00-07:00
7814,0.34422838224431634,2022-03-23 02:30:00-07:00
7815,0.34284385442192034,2022-03-23 02:45:00-07:00
7816,0.33341473045221665,2022-03-23 03:00:00-07:00
7817,0.3317511336190217,2022-03-23 03:15:00-07:00
7818,0.3335967297252929,2022-03-23 03:30:00-07:00
7819,0.33373903987525066,2022-03-23 03:45:00-07:00
7820,0.34237435544195766,2022-03-23 04:00:00-07:00
7821,0.347264185113318,2022-03-23 04:15:00-07:00
7822,0.34729430215380264,2022-03-23 04:30:00-07:00
7823,0.3472812799709227,2022-03-23 04:45:00-07:00
7824,0.34552393379723495,2022-03-23 05:00:00-07:00
7825,0.3487022284004173,2022-03-23 05:15:00-07:00
7826,0.36501111166477135,2022-03-23 05:30:00-07:00
7827,0.37178648597155634,2022-03-23 05:45:00-07:00
7828,0.344865042472242,2022-03-23 06:00:00-07:00
7829,0.3574586347035444,2022-03-23 06:15:00-07:00
7830,0.365305485631544,2022-03-23 06:30:00-07:00
7831,0.39660783010516937,2022-03-23 06:45:00-07:00
7832,0.4763549517240973,2022-03-23 07:00:00-07:00
7833,0.5109076537970006,2022-03-23 07:15:00-07:00
7834,0.28453446245793834,2022-03-23 07:30:00-07:00
7835,0.20538366342873235,2022-03-23 07:45:00-07:00
7836,0.31336554941318534,2022-03-23 08:00:00-07:00
7837,0.24264230765848702,2022-03-23 08:15:00-07:00
7838,0.1244214061272585,2022-03-23 08:30:00-07:00
7839,0.12516066144141805,2022-03-23 08:45:00-07:00
7840,0.34209064306316,2022-03-23 09:00:00-07:00
7841,0.34877216426703866,2022-03-23 09:15:00-07:00
7842,0.310861995843641,2022-03-23 09:30:00-07:00
7843,0.33142734300805465,2022-03-23 09:45:00-07:00
7844,0.31276722939700535,2022-03-23 10:00:00-07:00
7845,0.2923279016836477,2022-03-23 10:15:00-07:00
7846,0.244903679755191,2022-03-23 10:30:00-07:00
7847,0.259249300336495,2022-03-23 10:45:00-07:00
7848,0.264638382859856,2022-03-23 11:00:00-07:00
7849,0.24952834457914666,2022-03-23 11:15:00-07:00
7850,0.22985356426821135,2022-03-23 11:30:00-07:00
7851,0.20068301857757564,2022-03-23 11:45:00-07:00
7852,0.18729387992285232,2022-03-23 12:00:00-07:00
7853,0.20676212114994533,2022-03-23 12:15:00-07:00
7854,0.20724272270814034,2022-03-23 12:30:00-07:00
7855,0.247644382320526,2022-03-23 12:45:00-07:00
7856,0.19824281196140267,2022-03-23 13:00:00-07:00
7857,0.20804509151024134,2022-03-23 13:15:00-07:00
7858,0.20151807253989265,2022-03-23 13:30:00-07:00
7859,0.06959329501354183,2022-03-23 13:45:00-07:00
7860,0.0,2022-03-23 14:00:00-07:00
7861,0.020639744814810467,2022-03-23 14:15:00-07:00
7862,0.0080847522012873,2022-03-23 14:30:00-07:00
7863,0.0080847522012873,2022-03-23 14:45:00-07:00
7864,0.0,2022-03-23 15:00:00-07:00
7865,0.0,2022-03-23 15:15:00-07:00
7866,0.0027115453271740002,2022-03-23 15:30:00-07:00
7867,0.02544876950674747,2022-03-23 15:45:00-07:00
7868,0.0,2022-03-23 16:00:00-07:00
7869,0.015844157355406768,2022-03-23 16:15:00-07:00
7870,0.015353828070957068,2022-03-23 16:30:00-07:00
7871,0.019146292398963566,2022-03-23 16:45:00-07:00
7872,0.04162001192974643,2022-03-23 17:00:00-07:00
7873,0.0601858314476321,2022-03-23 17:15:00-07:00
7874,0.32318489787902566,2022-03-23 17:30:00-07:00
7875,0.5608164407733524,2022-03-23 17:45:00-07:00
7876,0.32253000140694804,2022-03-23 18:00:00-07:00
7877,0.5513245924247573,2022-03-23 18:15:00-07:00
7878,0.66375,2022-03-23 18:30:00-07:00
7879,0.66375,2022-03-23 18:45:00-07:00
7880,0.45633944158820966,2022-03-23 19:00:00-07:00
7881,0.45082086357294404,2022-03-23 19:15:00-07:00
7882,0.44948860606629065,2022-03-23 19:30:00-07:00
7883,0.39698617380497364,2022-03-23 19:45:00-07:00
7884,0.5613363164050132,2022-03-23 20:00:00-07:00
7885,0.66375,2022-03-23 20:15:00-07:00
7886,0.625557675634006,2022-03-23 20:30:00-07:00
7887,0.515010315859821,2022-03-23 20:45:00-07:00
7888,0.5707124437220806,2022-03-23 21:00:00-07:00
7889,0.66375,2022-03-23 21:15:00-07:00
7890,0.6033079272725136,2022-03-23 21:30:00-07:00
7891,0.506103972869353,2022-03-23 21:45:00-07:00
7892,0.4652084819910656,2022-03-23 22:00:00-07:00
7893,0.47058262272689966,2022-03-23 22:15:00-07:00
7894,0.41885840856596834,2022-03-23 22:30:00-07:00
7895,0.40436256595068665,2022-03-23 22:45:00-07:00
7896,0.46034171351608033,2022-03-23 23:00:00-07:00
7897,0.471822998616501,2022-03-23 23:15:00-07:00
7898,0.417944209822842,2022-03-23 23:30:00-07:00
7899,0.4860480472734523,2022-03-23 23:45:00-07:00
7900,0.4300276540522203,2022-03-24 00:00:00-07:00
7901,0.49559499568837534,2022-03-24 00:15:00-07:00
7902,0.436373196256662,2022-03-24 00:30:00-07:00
7903,0.391886367209036,2022-03-24 00:45:00-07:00
7904,0.39195437580401166,2022-03-24 01:00:00-07:00
7905,0.3806036962637303,2022-03-24 01:15:00-07:00
7906,0.3605172401362757,2022-03-24 01:30:00-07:00
7907,0.36234281301686505,2022-03-24 01:45:00-07:00
7908,0.354143999066993,2022-03-24 02:00:00-07:00
7909,0.345364960205827,2022-03-24 02:15:00-07:00
7910,0.3450914495539947,2022-03-24 02:30:00-07:00
7911,0.34323610101924,2022-03-24 02:45:00-07:00
7912,0.344897932823478,2022-03-24 03:00:00-07:00
7913,0.3472467815490747,2022-03-24 03:15:00-07:00
7914,0.35700031001286403,2022-03-24 03:30:00-07:00
7915,0.3674283446189513,2022-03-24 03:45:00-07:00
7916,0.35123239047767135,2022-03-24 04:00:00-07:00
7917,0.34540899814812165,2022-03-24 04:15:00-07:00
7918,0.346035187661686,2022-03-24 04:30:00-07:00
7919,0.347643748568682,2022-03-24 04:45:00-07:00
7920,0.36314953307227965,2022-03-24 05:00:00-07:00
7921,0.3592998412474023,2022-03-24 05:15:00-07:00
7922,0.4654539767313646,2022-03-24 05:30:00-07:00
7923,0.646777802061098,2022-03-24 05:45:00-07:00
7924,0.48845399312967364,2022-03-24 06:00:00-07:00
7925,0.654654513493264,2022-03-24 06:15:00-07:00
7926,0.66375,2022-03-24 06:30:00-07:00
7927,0.66375,2022-03-24 06:45:00-07:00
7928,0.66375,2022-03-24 07:00:00-07:00
7929,0.5402947081525044,2022-03-24 07:15:00-07:00
7930,0.349167036005598,2022-03-24 07:30:00-07:00
7931,0.27763017614046,2022-03-24 07:45:00-07:00
7932,0.28965969055259466,2022-03-24 08:00:00-07:00
7933,0.25094453427388,2022-03-24 08:15:00-07:00
7934,0.21279539066144568,2022-03-24 08:30:00-07:00
7935,0.1774232646771937,2022-03-24 08:45:00-07:00
7936,0.20213825866919233,2022-03-24 09:00:00-07:00
7937,0.22737287535871334,2022-03-24 09:15:00-07:00
7938,0.21790889636551267,2022-03-24 09:30:00-07:00
7939,0.1922123566914997,2022-03-24 09:45:00-07:00
7940,0.22372155444662767,2022-03-24 10:00:00-07:00
7941,0.24730992776262065,2022-03-24 10:15:00-07:00
7942,0.2508753746872307,2022-03-24 10:30:00-07:00
7943,0.203777496006446,2022-03-24 10:45:00-07:00
7944,0.198780765914135,2022-03-24 11:00:00-07:00
7945,0.15489963372397134,2022-03-24 11:15:00-07:00
7946,0.16714308245804999,2022-03-24 11:30:00-07:00
7947,0.14967300555563434,2022-03-24 11:45:00-07:00
7948,0.11773658971712915,2022-03-24 12:00:00-07:00
7949,0.16166706441991,2022-03-24 12:15:00-07:00
7950,0.15405503102955934,2022-03-24 12:30:00-07:00
7951,0.10963093102814557,2022-03-24 12:45:00-07:00
7952,0.150004290985171,2022-03-24 13:00:00-07:00
7953,0.15505549300951368,2022-03-24 13:15:00-07:00
7954,0.15136678988959398,2022-03-24 13:30:00-07:00
7955,0.154668709764062,2022-03-24 13:45:00-07:00
7956,0.16720858889721366,2022-03-24 14:00:00-07:00
7957,0.189882124005146,2022-03-24 14:15:00-07:00
7958,0.18324493051923266,2022-03-24 14:30:00-07:00
7959,0.184879338695769,2022-03-24 14:45:00-07:00
7960,0.16762694934901567,2022-03-24 15:00:00-07:00
7961,0.16381981919450367,2022-03-24 15:15:00-07:00
7962,0.198475903249975,2022-03-24 15:30:00-07:00
7963,0.22125382829839232,2022-03-24 15:45:00-07:00
7964,0.18036912777958433,2022-03-24 16:00:00-07:00
7965,0.198640770296442,2022-03-24 16:15:00-07:00
7966,0.23859869732396566,2022-03-24 16:30:00-07:00
7967,0.24314266232205703,2022-03-24 16:45:00-07:00
7968,0.1157881609861602,2022-03-24 17:00:00-07:00
7969,0.17909630613947067,2022-03-24 17:15:00-07:00
7970,0.33792607599768165,2022-03-24 17:30:00-07:00
7971,0.453543339741868,2022-03-24 17:45:00-07:00
7972,0.288634632381006,2022-03-24 18:00:00-07:00
7973,0.335263557019466,2022-03-24 18:15:00-07:00
7974,0.42844171263376635,2022-03-24 18:30:00-07:00
7975,0.44863275887417137,2022-03-24 18:45:00-07:00
7976,0.40590059161141695,2022-03-24 19:00:00-07:00
7977,0.410288322000594,2022-03-24 19:15:00-07:00
7978,0.40565925868332897,2022-03-24 19:30:00-07:00
7979,0.40167730290221765,2022-03-24 19:45:00-07:00
7980,0.3998437231230296,2022-03-24 20:00:00-07:00
7981,0.39952702526187833,2022-03-24 20:15:00-07:00
7982,0.3950346547166346,2022-03-24 20:30:00-07:00
7983,0.374887145987362,2022-03-24 20:45:00-07:00
7984,0.4202425984251967,2022-03-24 21:00:00-07:00
7985,0.42045708322141967,2022-03-24 21:15:00-07:00
7986,0.439510999731407,2022-03-24 21:30:00-07:00
7987,0.42303097584076693,2022-03-24 21:45:00-07:00
7988,0.49545862819661,2022-03-24 22:00:00-07:00
7989,0.4713288634275294,2022-03-24 22:15:00-07:00
7990,0.4242639881819083,2022-03-24 22:30:00-07:00
7991,0.4046868959131457,2022-03-24 22:45:00-07:00
7992,0.459010525169991,2022-03-24 23:00:00-07:00
7993,0.4336999430300117,2022-03-24 23:15:00-07:00
7994,0.37810914700518833,2022-03-24 23:30:00-07:00
7995,0.3530285880490253,2022-03-24 23:45:00-07:00
7996,0.354015753149078,2022-03-25 00:00:00-07:00
7997,0.34878360054607965,2022-03-25 00:15:00-07:00
7998,0.3360191850669059,2022-03-25 00:30:00-07:00
7999,0.33115665452069737,2022-03-25 00:45:00-07:00
8000,0.3561359564394733,2022-03-25 01:00:00-07:00
8001,0.35346542140127296,2022-03-25 01:15:00-07:00
8002,0.347120364002107,2022-03-25 01:30:00-07:00
8003,0.343718260747808,2022-03-25 01:45:00-07:00
8004,0.3516790443973897,2022-03-25 02:00:00-07:00
8005,0.34640377131148564,2022-03-25 02:15:00-07:00
8006,0.3449197895498553,2022-03-25 02:30:00-07:00
8007,0.343895182659348,2022-03-25 02:45:00-07:00
8008,0.3389266946263474,2022-03-25 03:00:00-07:00
8009,0.33594887284259806,2022-03-25 03:15:00-07:00
8010,0.3377991654895551,2022-03-25 03:30:00-07:00
8011,0.33629290857445165,2022-03-25 03:45:00-07:00
8012,0.31917091619706234,2022-03-25 04:00:00-07:00
8013,0.32037976971173765,2022-03-25 04:15:00-07:00
8014,0.324342690090139,2022-03-25 04:30:00-07:00
8015,0.3239150974481277,2022-03-25 04:45:00-07:00
8016,0.3051178529878987,2022-03-25 05:00:00-07:00
8017,0.30897842806655734,2022-03-25 05:15:00-07:00
8018,0.3167544132300603,2022-03-25 05:30:00-07:00
8019,0.322171590080828,2022-03-25 05:45:00-07:00
8020,0.32061443644680865,2022-03-25 06:00:00-07:00
8021,0.343294656562331,2022-03-25 06:15:00-07:00
8022,0.3481609748880157,2022-03-25 06:30:00-07:00
8023,0.35423000099346497,2022-03-25 06:45:00-07:00
8024,0.3490936215165487,2022-03-25 07:00:00-07:00
8025,0.3333337497571254,2022-03-25 07:15:00-07:00
8026,0.28355716001146797,2022-03-25 07:30:00-07:00
8027,0.211958746267244,2022-03-25 07:45:00-07:00
8028,0.324978133995303,2022-03-25 08:00:00-07:00
8029,0.29008154744687337,2022-03-25 08:15:00-07:00
8030,0.21254921342671232,2022-03-25 08:30:00-07:00
8031,0.10262421576865333,2022-03-25 08:45:00-07:00
8032,0.189624117130777,2022-03-25 09:00:00-07:00
8033,0.19282599485013932,2022-03-25 09:15:00-07:00
8034,0.17867103786461466,2022-03-25 09:30:00-07:00
8035,0.1207694102971424,2022-03-25 09:45:00-07:00
8036,0.19157562626902366,2022-03-25 10:00:00-07:00
8037,0.18628896476005966,2022-03-25 10:15:00-07:00
8038,0.15197554574310265,2022-03-25 10:30:00-07:00
8039,0.15225840005680166,2022-03-25 10:45:00-07:00
8040,0.15951711501785767,2022-03-25 11:00:00-07:00
8041,0.15274233278293567,2022-03-25 11:15:00-07:00
8042,0.14832452768259233,2022-03-25 11:30:00-07:00
8043,0.14373910706928866,2022-03-25 11:45:00-07:00
8044,0.12245770638877224,2022-03-25 12:00:00-07:00
8045,0.15022850144264968,2022-03-25 12:15:00-07:00
8046,0.155117370852763,2022-03-25 12:30:00-07:00
8047,0.1522476387495497,2022-03-25 12:45:00-07:00
8048,0.16351129084809166,2022-03-25 13:00:00-07:00
8049,0.16162567903887035,2022-03-25 13:15:00-07:00
8050,0.156913129509122,2022-03-25 13:30:00-07:00
8051,0.14992151571268766,2022-03-25 13:45:00-07:00
8052,0.15173746749804065,2022-03-25 14:00:00-07:00
8053,0.157800648884166,2022-03-25 14:15:00-07:00
8054,0.16337974703636401,2022-03-25 14:30:00-07:00
8055,0.19277830896415635,2022-03-25 14:45:00-07:00
8056,0.13298166285035398,2022-03-25 15:00:00-07:00
8057,0.1542022583822,2022-03-25 15:15:00-07:00
8058,0.19625614272333766,2022-03-25 15:30:00-07:00
8059,0.24226125800423,2022-03-25 15:45:00-07:00
8060,0.17809494419944802,2022-03-25 16:00:00-07:00
8061,0.23700208925225566,2022-03-25 16:15:00-07:00
8062,0.2686268872111317,2022-03-25 16:30:00-07:00
8063,0.32151768388629803,2022-03-25 16:45:00-07:00
8064,0.24845982115082302,2022-03-25 17:00:00-07:00
8065,0.29410479636593134,2022-03-25 17:15:00-07:00
8066,0.49224756055493996,2022-03-25 17:30:00-07:00
8067,0.66375,2022-03-25 17:45:00-07:00
8068,0.35109555076569804,2022-03-25 18:00:00-07:00
8069,0.356212188637002,2022-03-25 18:15:00-07:00
8070,0.365069471959987,2022-03-25 18:30:00-07:00
8071,0.4125736699511477,2022-03-25 18:45:00-07:00
8072,0.39982307610436535,2022-03-25 19:00:00-07:00
8073,0.4051474899849253,2022-03-25 19:15:00-07:00
8074,0.4028001704337787,2022-03-25 19:30:00-07:00
8075,0.40013357368284797,2022-03-25 19:45:00-07:00
8076,0.40240558916786034,2022-03-25 20:00:00-07:00
8077,0.3892020170311897,2022-03-25 20:15:00-07:00
8078,0.3687824239776207,2022-03-25 20:30:00-07:00
8079,0.359029794874317,2022-03-25 20:45:00-07:00
8080,0.42180012380754134,2022-03-25 21:00:00-07:00
8081,0.3969249481974,2022-03-25 21:15:00-07:00
8082,0.372641870247826,2022-03-25 21:30:00-07:00
8083,0.3672926978351963,2022-03-25 21:45:00-07:00
8084,0.399627842411254,2022-03-25 22:00:00-07:00
8085,0.39888862338230663,2022-03-25 22:15:00-07:00
8086,0.376387808556921,2022-03-25 22:30:00-07:00
8087,0.36518975277181637,2022-03-25 22:45:00-07:00
8088,0.402308486556267,2022-03-25 23:00:00-07:00
8089,0.37481665769808364,2022-03-25 23:15:00-07:00
8090,0.3509129095579963,2022-03-25 23:30:00-07:00
8091,0.342848476207793,2022-03-25 23:45:00-07:00
8092,0.38131074187005565,2022-03-26 00:00:00-07:00
8093,0.4023106624560297,2022-03-26 00:15:00-07:00
8094,0.35924786815453436,2022-03-26 00:30:00-07:00
8095,0.35894504282006934,2022-03-26 00:45:00-07:00
8096,0.3988814974276676,2022-03-26 01:00:00-07:00
8097,0.38679226614340734,2022-03-26 01:15:00-07:00
8098,0.360407700780784,2022-03-26 01:30:00-07:00
8099,0.347664118777714,2022-03-26 01:45:00-07:00
8100,0.34782680723394965,2022-03-26 02:00:00-07:00
8101,0.3442664975620293,2022-03-26 02:15:00-07:00
8102,0.3327770246666117,2022-03-26 02:30:00-07:00
8103,0.32459446973556866,2022-03-26 02:45:00-07:00
8104,0.3374299145149453,2022-03-26 03:00:00-07:00
8105,0.3364982716753833,2022-03-26 03:15:00-07:00
8106,0.33568944383041927,2022-03-26 03:30:00-07:00
8107,0.3282335561159693,2022-03-26 03:45:00-07:00
8108,0.327365758142578,2022-03-26 04:00:00-07:00
8109,0.32729583168611637,2022-03-26 04:15:00-07:00
8110,0.33196632738338666,2022-03-26 04:30:00-07:00
8111,0.33861516203603165,2022-03-26 04:45:00-07:00
8112,0.305311592696423,2022-03-26 05:00:00-07:00
8113,0.318517209915202,2022-03-26 05:15:00-07:00
8114,0.32618940820106235,2022-03-26 05:30:00-07:00
8115,0.3286849426327247,2022-03-26 05:45:00-07:00
8116,0.297136870475055,2022-03-26 06:00:00-07:00
8117,0.30143485101915335,2022-03-26 06:15:00-07:00
8118,0.310063917729208,2022-03-26 06:30:00-07:00
8119,0.3222495079071104,2022-03-26 06:45:00-07:00
8120,0.38416270008758263,2022-03-26 07:00:00-07:00
8121,0.35802340975752367,2022-03-26 07:15:00-07:00
8122,0.3830092330169297,2022-03-26 07:30:00-07:00
8123,0.27764837889100336,2022-03-26 07:45:00-07:00
8124,0.3682460660978713,2022-03-26 08:00:00-07:00
8125,0.2665970644618623,2022-03-26 08:15:00-07:00
8126,0.1871272913252743,2022-03-26 08:30:00-07:00
8127,0.11690764068549009,2022-03-26 08:45:00-07:00
8128,0.17953583384125768,2022-03-26 09:00:00-07:00
8129,0.18975382841784136,2022-03-26 09:15:00-07:00
8130,0.19286230196127233,2022-03-26 09:30:00-07:00
8131,0.169871926566893,2022-03-26 09:45:00-07:00
8132,0.217718211093444,2022-03-26 10:00:00-07:00
8133,0.0,2022-03-26 10:15:00-07:00
8134,0.0,2022-03-26 10:30:00-07:00
8135,0.08776231729593366,2022-03-26 10:45:00-07:00
8136,0.16080829828443,2022-03-26 11:00:00-07:00
8137,0.157396691777453,2022-03-26 11:15:00-07:00
8138,0.028363685222587236,2022-03-26 11:30:00-07:00
8139,0.0,2022-03-26 11:45:00-07:00
8140,0.0,2022-03-26 12:00:00-07:00
8141,0.0,2022-03-26 12:15:00-07:00
8142,0.0,2022-03-26 12:30:00-07:00
8143,0.0,2022-03-26 12:45:00-07:00
8144,0.0,2022-03-26 13:00:00-07:00
8145,0.0,2022-03-26 13:15:00-07:00
8146,0.0,2022-03-26 13:30:00-07:00
8147,0.0,2022-03-26 13:45:00-07:00
8148,0.0,2022-03-26 14:00:00-07:00
8149,0.0,2022-03-26 14:15:00-07:00
8150,0.0,2022-03-26 14:30:00-07:00
8151,0.0,2022-03-26 14:45:00-07:00
8152,0.0,2022-03-26 15:00:00-07:00
8153,0.026931340558227133,2022-03-26 15:15:00-07:00
8154,0.129785609269355,2022-03-26 15:30:00-07:00
8155,0.19433560862094068,2022-03-26 15:45:00-07:00
8156,0.154404431035269,2022-03-26 16:00:00-07:00
8157,0.14352240725571466,2022-03-26 16:15:00-07:00
8158,0.167485908088024,2022-03-26 16:30:00-07:00
8159,0.21751882012148202,2022-03-26 16:45:00-07:00
8160,0.134531403100115,2022-03-26 17:00:00-07:00
8161,0.17707054171462333,2022-03-26 17:15:00-07:00
8162,0.308985157197658,2022-03-26 17:30:00-07:00
8163,0.389249725560367,2022-03-26 17:45:00-07:00
8164,0.329852324003344,2022-03-26 18:00:00-07:00
8165,0.3918401517315933,2022-03-26 18:15:00-07:00
8166,0.48376372027706127,2022-03-26 18:30:00-07:00
8167,0.514454477513865,2022-03-26 18:45:00-07:00
8168,0.43693164150262565,2022-03-26 19:00:00-07:00
8169,0.4468052571550503,2022-03-26 19:15:00-07:00
8170,0.4422875347921003,2022-03-26 19:30:00-07:00
8171,0.44600740930189603,2022-03-26 19:45:00-07:00
8172,0.4446107732746937,2022-03-26 20:00:00-07:00
8173,0.44342412959085603,2022-03-26 20:15:00-07:00
8174,0.44203613084169363,2022-03-26 20:30:00-07:00
8175,0.4336479613657447,2022-03-26 20:45:00-07:00
8176,0.451165994031648,2022-03-26 21:00:00-07:00
8177,0.44628280832061135,2022-03-26 21:15:00-07:00
8178,0.44804105050050236,2022-03-26 21:30:00-07:00
8179,0.43708065229664966,2022-03-26 21:45:00-07:00
8180,0.43775866679091235,2022-03-26 22:00:00-07:00
8181,0.443079348382514,2022-03-26 22:15:00-07:00
8182,0.4307863483278333,2022-03-26 22:30:00-07:00
8183,0.393036781528672,2022-03-26 22:45:00-07:00
8184,0.45153853284859596,2022-03-26 23:00:00-07:00
8185,0.44203310187843603,2022-03-26 23:15:00-07:00
8186,0.3874793911912196,2022-03-26 23:30:00-07:00
8187,0.3703761608452217,2022-03-26 23:45:00-07:00
8188,0.381390867413738,2022-03-27 00:00:00-07:00
8189,0.3835754361721793,2022-03-27 00:15:00-07:00
8190,0.36511641347541035,2022-03-27 00:30:00-07:00
8191,0.36013265671870065,2022-03-27 00:45:00-07:00
8192,0.37471983613971904,2022-03-27 01:00:00-07:00
8193,0.3770920586374986,2022-03-27 01:15:00-07:00
8194,0.35544734749799706,2022-03-27 01:30:00-07:00
8195,0.34457469457352197,2022-03-27 01:45:00-07:00
8196,0.3553248874600306,2022-03-27 02:00:00-07:00
8197,0.3577862277361643,2022-03-27 02:15:00-07:00
8198,0.3426819948215103,2022-03-27 02:30:00-07:00
8199,0.33022583303508496,2022-03-27 02:45:00-07:00
8200,0.346316585084575,2022-03-27 03:00:00-07:00
8201,0.359817313247022,2022-03-27 03:15:00-07:00
8202,0.35364222737893464,2022-03-27 03:30:00-07:00
8203,0.3449864679301697,2022-03-27 03:45:00-07:00
8204,0.3612476228266927,2022-03-27 04:00:00-07:00
8205,0.40714536109116467,2022-03-27 04:15:00-07:00
8206,0.42371530459356666,2022-03-27 04:30:00-07:00
8207,0.38584592809928936,2022-03-27 04:45:00-07:00
8208,0.39434420512241863,2022-03-27 05:00:00-07:00
8209,0.4039473911489723,2022-03-27 05:15:00-07:00
8210,0.41117371657775803,2022-03-27 05:30:00-07:00
8211,0.41050512026612535,2022-03-27 05:45:00-07:00
8212,0.3512811741831687,2022-03-27 06:00:00-07:00
8213,0.38484703280989163,2022-03-27 06:15:00-07:00
8214,0.37183339980135804,2022-03-27 06:30:00-07:00
8215,0.34509236332531934,2022-03-27 06:45:00-07:00
8216,0.35803876754779235,2022-03-27 07:00:00-07:00
8217,0.33943496987280497,2022-03-27 07:15:00-07:00
8218,0.22896139141395333,2022-03-27 07:30:00-07:00
8219,0.21846570243243568,2022-03-27 07:45:00-07:00
8220,0.318862298752625,2022-03-27 08:00:00-07:00
8221,0.32486596423133435,2022-03-27 08:15:00-07:00
8222,0.238034508870373,2022-03-27 08:30:00-07:00
8223,0.236738207251089,2022-03-27 08:45:00-07:00
8224,0.16679423959532533,2022-03-27 09:00:00-07:00
8225,0.014977347750677902,2022-03-27 09:15:00-07:00
8226,0.0,2022-03-27 09:30:00-07:00
8227,0.0,2022-03-27 09:45:00-07:00
8228,0.0,2022-03-27 10:00:00-07:00
8229,0.0,2022-03-27 10:15:00-07:00
8230,0.0,2022-03-27 10:30:00-07:00
8231,0.0,2022-03-27 10:45:00-07:00
8232,0.0,2022-03-27 11:00:00-07:00
8233,0.0,2022-03-27 11:15:00-07:00
8234,0.0,2022-03-27 11:30:00-07:00
8235,0.0,2022-03-27 11:45:00-07:00
8236,0.0,2022-03-27 12:00:00-07:00
8237,0.0,2022-03-27 12:15:00-07:00
8238,0.0,2022-03-27 12:30:00-07:00
8239,0.0,2022-03-27 12:45:00-07:00
8240,0.0,2022-03-27 13:00:00-07:00
8241,0.0,2022-03-27 13:15:00-07:00
8242,0.0,2022-03-27 13:30:00-07:00
8243,0.0,2022-03-27 13:45:00-07:00
8244,0.03181876208507007,2022-03-27 14:00:00-07:00
8245,0.08207333270319071,2022-03-27 14:15:00-07:00
8246,0.0,2022-03-27 14:30:00-07:00
8247,0.0,2022-03-27 14:45:00-07:00
8248,0.0,2022-03-27 15:00:00-07:00
8249,0.17749795682684533,2022-03-27 15:15:00-07:00
8250,0.17543400233188433,2022-03-27 15:30:00-07:00
8251,0.18375302625596132,2022-03-27 15:45:00-07:00
8252,0.17198117352806966,2022-03-27 16:00:00-07:00
8253,0.0,2022-03-27 16:15:00-07:00
8254,0.07525021434433887,2022-03-27 16:30:00-07:00
8255,0.20478565017961067,2022-03-27 16:45:00-07:00
8256,0.196283161004451,2022-03-27 17:00:00-07:00
8257,0.19089529795434002,2022-03-27 17:15:00-07:00
8258,0.305164924616169,2022-03-27 17:30:00-07:00
8259,0.42619311485741534,2022-03-27 17:45:00-07:00
8260,0.34458226698166666,2022-03-27 18:00:00-07:00
8261,0.537184379815896,2022-03-27 18:15:00-07:00
8262,0.5808535879430791,2022-03-27 18:30:00-07:00
8263,0.640146194470511,2022-03-27 18:45:00-07:00
8264,0.5106085697360097,2022-03-27 19:00:00-07:00
8265,0.4771094902836137,2022-03-27 19:15:00-07:00
8266,0.5273098945197238,2022-03-27 19:30:00-07:00
8267,0.513904768010105,2022-03-27 19:45:00-07:00
8268,0.5041000849355737,2022-03-27 20:00:00-07:00
8269,0.418382128528526,2022-03-27 20:15:00-07:00
8270,0.3266803132228227,2022-03-27 20:30:00-07:00
8271,0.33608496017333106,2022-03-27 20:45:00-07:00
8272,0.37083625563134365,2022-03-27 21:00:00-07:00
8273,0.3746854526739867,2022-03-27 21:15:00-07:00
8274,0.38831067595908797,2022-03-27 21:30:00-07:00
8275,0.34795911140250363,2022-03-27 21:45:00-07:00
8276,0.35328272730226135,2022-03-27 22:00:00-07:00
8277,0.349491885129884,2022-03-27 22:15:00-07:00
8278,0.344283204187499,2022-03-27 22:30:00-07:00
8279,0.34818604700909267,2022-03-27 22:45:00-07:00
8280,0.3464363711159157,2022-03-27 23:00:00-07:00
8281,0.33875828054996765,2022-03-27 23:15:00-07:00
8282,0.3233536833334956,2022-03-27 23:30:00-07:00
8283,0.30465982132913666,2022-03-27 23:45:00-07:00
8284,0.30954887565648564,2022-03-28 00:00:00-07:00
8285,0.30645455305077535,2022-03-28 00:15:00-07:00
8286,0.29517180689770967,2022-03-28 00:30:00-07:00
8287,0.2801445049170517,2022-03-28 00:45:00-07:00
8288,0.3104674087644473,2022-03-28 01:00:00-07:00
8289,0.30943583380114964,2022-03-28 01:15:00-07:00
8290,0.3032770996019007,2022-03-28 01:30:00-07:00
8291,0.30103095769973137,2022-03-28 01:45:00-07:00
8292,0.31132339851388835,2022-03-28 02:00:00-07:00
8293,0.30550255936432436,2022-03-28 02:15:00-07:00
8294,0.3041089286366043,2022-03-28 02:30:00-07:00
8295,0.30373142042681167,2022-03-28 02:45:00-07:00
