Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Solar Zenith Angle
2016,6,18,8,0,558,81,820,20,54.47
2016,6,18,8,30,652,86,854,21,48.51
2016,6,18,9,0,740,91,881,22,42.56
2016,6,18,9,30,742,232,635,22,36.65
2016,6,18,10,0,883,104,908,23,30.87
2016,6,18,10,30,938,106,920,24,25.34
2016,6,18,11,0,981,106,933,25,20.29
2016,6,18,11,30,1008,107,938,25,16.22
2016,6,18,12,0,1022,106,943,26,14.03
2016,6,18,12,30,1019,106,944,26,14.62
2016,6,18,13,0,1004,101,947,27,17.7
2016,6,18,13,30,972,99,942,27,22.25
2016,6,18,14,0,925,99,931,27,27.53
2016,6,18,14,30,867,97,920,27,33.19
2016,6,18,15,0,796,95,902,27,39.03
2016,6,18,15,30,716,91,882,26,44.96
2016,6,18,16,0,625,88,851,26,50.92
2016,6,18,16,30,528,83,815,25,56.870000000000005
2016,6,18,17,0,427,77,764,25,62.78
2016,6,18,17,30,324,69,700,24,68.61
2016,6,18,18,0,223,58,610,23,74.35000000000001
2016,6,18,18,30,128,44,478,20,79.96000000000001
2016,6,18,19,0,48,25,279,18,85.4
2016,6,18,19,30,0,0,0,17,90.65
2016,6,18,20,0,0,0,0,17,95.65
2016,6,18,20,30,0,0,0,16,100.36
2016,6,18,21,0,0,0,0,16,104.72
2016,6,18,21,30,0,0,0,15,108.65
2016,6,18,22,0,0,0,0,15,112.08
2016,6,18,22,30,0,0,0,14,114.92
2016,6,18,23,0,0,0,0,14,117.1
2016,6,18,23,30,0,0,0,14,118.55
2016,6,19,0,0,0,0,0,14,119.2
2016,6,19,0,30,0,0,0,14,119.04
2016,6,19,1,0,0,0,0,14,118.06
2016,6,19,1,30,0,0,0,14,116.32
2016,6,19,2,0,0,0,0,14,113.86
2016,6,19,2,30,0,0,0,14,110.78
2016,6,19,3,0,0,0,0,14,107.14
2016,6,19,3,30,0,0,0,14,103.03
2016,6,19,4,0,0,0,0,14,98.53
2016,6,19,4,30,0,0,0,14,93.7
2016,6,19,5,0,14,11,111,15,88.59
2016,6,19,5,30,78,33,382,16,83.26
2016,6,19,6,0,165,49,550,18,77.74
2016,6,19,6,30,263,60,659,19,72.08
2016,6,19,7,0,365,69,734,21,66.3
2016,6,19,7,30,439,85,718,22,60.43
2016,6,19,8,0,565,83,828,24,54.51
2016,6,19,8,30,658,89,860,25,48.55
2016,6,19,9,0,744,94,883,26,42.59
2016,6,19,9,30,821,97,903,26,36.69
2016,6,19,10,0,891,91,932,27,30.91
2016,6,19,10,30,945,93,942,28,25.37
2016,6,19,11,0,985,97,947,29,20.31
2016,6,19,11,30,1012,98,951,29,16.23
2016,6,19,12,0,921,351,587,30,14.03
2016,6,19,12,30,1019,103,946,30,14.59
2016,6,19,13,0,995,119,919,31,17.66
2016,6,19,13,30,962,117,912,31,22.2
2016,6,19,14,0,919,109,912,31,27.49
2016,6,19,14,30,860,107,899,30,33.14
2016,6,19,15,0,556,358,254,30,38.98
2016,6,19,15,30,652,171,678,29,44.91
2016,6,19,16,0,621,91,840,29,50.870000000000005
2016,6,19,16,30,525,85,804,28,56.82
2016,6,19,17,0,424,80,751,27,62.73
2016,6,19,17,30,322,71,686,25,68.57000000000001
2016,6,19,18,0,221,61,594,24,74.3
2016,6,19,18,30,127,46,462,22,79.91
2016,6,19,19,0,48,26,263,20,85.36
2016,6,19,19,30,0,0,0,19,90.6
2016,6,19,20,0,0,0,0,18,95.61
2016,6,19,20,30,0,0,0,17,100.32
2016,6,19,21,0,0,0,0,17,104.68
2016,6,19,21,30,0,0,0,16,108.61
2016,6,19,22,0,0,0,0,16,112.05
2016,6,19,22,30,0,0,0,15,114.9
2016,6,19,23,0,0,0,0,15,117.08
2016,6,19,23,30,0,0,0,14,118.53
2016,6,20,0,0,0,0,0,14,119.19
2016,6,20,0,30,0,0,0,14,119.03
2016,6,20,1,0,0,0,0,14,118.07
2016,6,20,1,30,0,0,0,13,116.33
2016,6,20,2,0,0,0,0,13,113.88
2016,6,20,2,30,0,0,0,12,110.8
2016,6,20,3,0,0,0,0,12,107.16
2016,6,20,3,30,0,0,0,11,103.06
2016,6,20,4,0,0,0,0,11,98.56
2016,6,20,4,30,0,0,0,12,93.73
2016,6,20,5,0,14,11,122,13,88.62
2016,6,20,5,30,80,33,407,14,83.29
2016,6,20,6,0,171,47,585,16,77.78
2016,6,20,6,30,271,58,693,17,72.12
2016,6,20,7,0,375,65,772,19,66.34
2016,6,20,7,30,479,72,825,20,60.47
2016,6,20,8,0,580,77,867,22,54.55
2016,6,20,8,30,674,81,896,23,48.59
2016,6,20,9,0,761,84,921,24,42.64
2016,6,20,9,30,838,87,937,25,36.73
2016,6,20,10,0,896,107,919,27,30.95
2016,6,20,10,30,949,110,929,27,25.4
2016,6,20,11,0,989,112,935,28,20.34
2016,6,20,11,30,1015,113,939,29,16.25
2016,6,20,12,0,1027,112,943,30,14.03
2016,6,20,12,30,1024,112,943,30,14.58
2016,6,20,13,0,1010,103,950,30,17.63
2016,6,20,13,30,978,102,946,30,22.16
2016,6,20,14,0,933,101,937,30,27.45
2016,6,20,14,30,875,98,926,29,33.1
2016,6,20,15,0,804,97,908,29,38.94
2016,6,20,15,30,723,93,888,28,44.87
2016,6,20,16,0,633,89,861,27,50.83
2016,6,20,16,30,399,209,347,26,56.78
2016,6,20,17,0,304,177,276,25,62.690000000000005
2016,6,20,17,30,231,140,250,23,68.52
2016,6,20,18,0,229,58,630,21,74.26
2016,6,20,18,30,132,44,499,19,79.87
2016,6,20,19,0,50,26,293,18,85.32000000000001
2016,6,20,19,30,0,0,0,17,90.56
2016,6,20,20,0,0,0,0,16,95.58
2016,6,20,20,30,0,0,0,15,100.29
2016,6,20,21,0,0,0,0,15,104.65
2016,6,20,21,30,0,0,0,15,108.59
2016,6,20,22,0,0,0,0,15,112.02
2016,6,20,22,30,0,0,0,15,114.88
2016,6,20,23,0,0,0,0,15,117.07
2016,6,20,23,30,0,0,0,14,118.52
2016,6,21,0,0,0,0,0,14,119.19
2016,6,21,0,30,0,0,0,14,119.04
2016,6,21,1,0,0,0,0,14,118.08
2016,6,21,1,30,0,0,0,13,116.34
2016,6,21,2,0,0,0,0,13,113.9
2016,6,21,2,30,0,0,0,13,110.82
2016,6,21,3,0,0,0,0,13,107.19
2016,6,21,3,30,0,0,0,13,103.09
2016,6,21,4,0,0,0,0,13,98.59
2016,6,21,4,30,0,0,0,13,93.76
2016,6,21,5,0,13,11,104,14,88.66
2016,6,21,5,30,76,33,376,15,83.33
2016,6,21,6,0,165,47,561,17,77.82000000000001
2016,6,21,6,30,264,58,672,18,72.16
2016,6,21,7,0,368,65,757,20,66.38
2016,6,21,7,30,471,71,811,21,60.52
2016,6,21,8,0,571,76,855,23,54.59
2016,6,21,8,30,665,80,885,24,48.63
2016,6,21,9,0,752,84,908,26,42.68
2016,6,21,9,30,828,87,925,27,36.77
2016,6,21,10,0,891,96,928,28,30.99
2016,6,21,10,30,945,98,937,29,25.44
2016,6,21,11,0,984,101,941,30,20.38
2016,6,21,11,30,1010,102,945,31,16.28
2016,6,21,12,0,1021,104,944,32,14.04
2016,6,21,12,30,1018,104,943,32,14.56
2016,6,21,13,0,998,109,932,33,17.6
2016,6,21,13,30,965,108,925,33,22.13
2016,6,21,14,0,920,106,916,33,27.41
2016,6,21,14,30,861,103,904,32,33.06
2016,6,21,15,0,791,99,888,32,38.9
2016,6,21,15,30,710,96,866,31,44.83
2016,6,21,16,0,622,90,840,30,50.79
2016,6,21,16,30,526,85,805,28,56.74
2016,6,21,17,0,427,77,761,26,62.65
2016,6,21,17,30,325,69,699,24,68.48
2016,6,21,18,0,225,58,614,22,74.22
2016,6,21,18,30,131,45,486,20,79.83
2016,6,21,19,0,50,26,284,18,85.28
2016,6,21,19,30,0,0,0,17,90.53
2016,6,21,20,0,0,0,0,16,95.55
2016,6,21,20,30,0,0,0,15,100.26
2016,6,21,21,0,0,0,0,15,104.62
2016,6,21,21,30,0,0,0,15,108.56
2016,6,21,22,0,0,0,0,15,112.0
2016,6,21,22,30,0,0,0,14,114.86
2016,6,21,23,0,0,0,0,14,117.06
2016,6,21,23,30,0,0,0,14,118.52
2016,6,22,0,0,0,0,0,14,119.19
2016,6,22,0,30,0,0,0,13,119.05
2016,6,22,1,0,0,0,0,13,118.09
2016,6,22,1,30,0,0,0,13,116.36
2016,6,22,2,0,0,0,0,13,113.92
2016,6,22,2,30,0,0,0,12,110.85
2016,6,22,3,0,0,0,0,12,107.22
2016,6,22,3,30,0,0,0,12,103.13
2016,6,22,4,0,0,0,0,12,98.63
2016,6,22,4,30,0,0,0,12,93.81
2016,6,22,5,0,14,11,121,13,88.7
2016,6,22,5,30,80,32,411,14,83.38
2016,6,22,6,0,169,47,577,15,77.87
2016,6,22,6,30,268,58,687,16,72.21000000000001
2016,6,22,7,0,372,67,761,17,66.43
2016,6,22,7,30,475,74,816,18,60.56
2016,6,22,8,0,576,78,860,19,54.64
2016,6,22,8,30,671,83,891,20,48.68
2016,6,22,9,0,759,85,917,21,42.73
2016,6,22,9,30,837,89,935,21,36.82
2016,6,22,10,0,904,90,950,22,31.03
2016,6,22,10,30,959,92,960,23,25.49
2016,6,22,11,0,1000,93,968,24,20.42
2016,6,22,11,30,1027,93,972,24,16.31
2016,6,22,12,0,1039,94,974,24,14.06
2016,6,22,12,30,1037,94,974,24,14.56
2016,6,22,13,0,1015,105,954,24,17.580000000000002
2016,6,22,13,30,983,103,949,24,22.1
2016,6,22,14,0,936,103,938,24,27.37
2016,6,22,14,30,877,100,926,23,33.02
2016,6,22,15,0,805,98,908,22,38.86
2016,6,22,15,30,724,94,887,21,44.79
2016,6,22,16,0,634,90,859,21,50.75
2016,6,22,16,30,536,84,824,20,56.7
2016,6,22,17,0,435,77,777,19,62.61
2016,6,22,17,30,331,69,713,17,68.45
2016,6,22,18,0,229,59,622,16,74.19
2016,6,22,18,30,133,46,491,15,79.8
2016,6,22,19,0,50,27,273,14,85.25
2016,6,22,19,30,0,0,0,13,90.5
2016,6,22,20,0,0,0,0,13,95.52
2016,6,22,20,30,0,0,0,13,100.24
2016,6,22,21,0,0,0,0,13,104.6
2016,6,22,21,30,0,0,0,13,108.55
2016,6,22,22,0,0,0,0,13,111.99
2016,6,22,22,30,0,0,0,12,114.86
2016,6,22,23,0,0,0,0,12,117.06
2016,6,22,23,30,0,0,0,12,118.53
2016,6,23,0,0,0,0,0,12,119.2
2016,6,23,0,30,0,0,0,12,119.06
2016,6,23,1,0,0,0,0,12,118.11
2016,6,23,1,30,0,0,0,11,116.39
2016,6,23,2,0,0,0,0,11,113.96
2016,6,23,2,30,0,0,0,11,110.89
2016,6,23,3,0,0,0,0,11,107.26
2016,6,23,3,30,0,0,0,11,103.17
2016,6,23,4,0,0,0,0,11,98.68
2016,6,23,4,30,0,0,0,11,93.85
2016,6,23,5,0,13,11,117,12,88.75
2016,6,23,5,30,78,32,405,13,83.42
2016,6,23,6,0,168,46,585,14,77.92
2016,6,23,6,30,268,56,694,15,72.26
2016,6,23,7,0,372,63,775,17,66.48
2016,6,23,7,30,476,69,829,18,60.61
2016,6,23,8,0,578,74,872,19,54.69
2016,6,23,8,30,674,78,902,20,48.73
2016,6,23,9,0,762,81,927,22,42.78
2016,6,23,9,30,840,84,945,23,36.87
2016,6,23,10,0,905,92,950,24,31.08
2016,6,23,10,30,959,94,958,25,25.54
2016,6,23,11,0,998,96,962,26,20.47
2016,6,23,11,30,1023,97,964,26,16.35
2016,6,23,12,0,1032,98,963,26,14.08
2016,6,23,12,30,1027,98,959,26,14.56
2016,6,23,13,0,1006,98,952,27,17.57
2016,6,23,13,30,973,97,945,26,22.08
2016,6,23,14,0,926,94,936,26,27.35
2016,6,23,14,30,868,92,925,25,32.99
2016,6,23,15,0,799,87,913,25,38.83
2016,6,23,15,30,718,84,894,24,44.76
2016,6,23,16,0,631,77,875,24,50.72
2016,6,23,16,30,534,72,841,22,56.67
2016,6,23,17,0,434,65,800,21,62.58
2016,6,23,17,30,331,58,740,20,68.42
2016,6,23,18,0,229,51,652,19,74.16
2016,6,23,18,30,133,40,528,17,79.77
2016,6,23,19,0,51,25,314,16,85.22
2016,6,23,19,30,0,0,0,15,90.48
2016,6,23,20,0,0,0,0,15,95.5
2016,6,23,20,30,0,0,0,14,100.22
2016,6,23,21,0,0,0,0,14,104.59
2016,6,23,21,30,0,0,0,14,108.54
2016,6,23,22,0,0,0,0,14,111.99
2016,6,23,22,30,0,0,0,14,114.86
2016,6,23,23,0,0,0,0,14,117.06
2016,6,23,23,30,0,0,0,13,118.54
2016,6,24,0,0,0,0,0,13,119.22
2016,6,24,0,30,0,0,0,13,119.09
2016,6,24,1,0,0,0,0,13,118.14
2016,6,24,1,30,0,0,0,13,116.43
2016,6,24,2,0,0,0,0,13,114.0
2016,6,24,2,30,0,0,0,12,110.93
2016,6,24,3,0,0,0,0,12,107.31
2016,6,24,3,30,0,0,0,12,103.22
2016,6,24,4,0,0,0,0,12,98.72
2016,6,24,4,30,0,0,0,12,93.9
2016,6,24,5,0,13,10,113,13,88.8
2016,6,24,5,30,77,31,406,14,83.48
2016,6,24,6,0,166,46,576,15,77.97
2016,6,24,6,30,266,57,688,16,72.31
2016,6,24,7,0,370,67,762,17,66.53
2016,6,24,7,30,475,74,819,18,60.67
2016,6,24,8,0,576,80,858,19,54.74
2016,6,24,8,30,673,85,891,20,48.78
2016,6,24,9,0,761,91,913,21,42.83
2016,6,24,9,30,840,94,932,22,36.92
2016,6,24,10,0,907,96,947,24,31.14
2016,6,24,10,30,962,99,957,25,25.59
2016,6,24,11,0,1003,101,963,26,20.52
2016,6,24,11,30,1030,102,967,26,16.39
2016,6,24,12,0,1041,103,967,27,14.11
2016,6,24,12,30,1038,103,966,27,14.57
2016,6,24,13,0,1015,113,946,28,17.56
2016,6,24,13,30,983,111,940,28,22.06
2016,6,24,14,0,936,109,930,29,27.32
2016,6,24,14,30,876,106,917,28,32.96
2016,6,24,15,0,805,103,899,28,38.8
2016,6,24,15,30,723,99,878,27,44.73
2016,6,24,16,0,633,95,848,27,50.69
2016,6,24,16,30,536,89,812,26,56.64
2016,6,24,17,0,434,83,762,25,62.55
2016,6,24,17,30,331,74,697,23,68.39
2016,6,24,18,0,228,63,605,21,74.13
2016,6,24,18,30,132,48,470,19,79.75
2016,6,24,19,0,50,28,261,17,85.2
2016,6,24,19,30,0,0,0,16,90.46
2016,6,24,20,0,0,0,0,15,95.48
2016,6,24,20,30,0,0,0,14,100.21
2016,6,24,21,0,0,0,0,14,104.58
2016,6,24,21,30,0,0,0,14,108.53
2016,6,24,22,0,0,0,0,14,111.99
2016,6,24,22,30,0,0,0,14,114.86
2016,6,24,23,0,0,0,0,14,117.08
2016,6,24,23,30,0,0,0,13,118.56
2016,6,25,0,0,0,0,0,13,119.25
2016,6,25,0,30,0,0,0,13,119.12
2016,6,25,1,0,0,0,0,13,118.18
2016,6,25,1,30,0,0,0,12,116.47
2016,6,25,2,0,0,0,0,12,114.04
2016,6,25,2,30,0,0,0,12,110.98
2016,6,25,3,0,0,0,0,12,107.36
2016,6,25,3,30,0,0,0,12,103.27
2016,6,25,4,0,0,0,0,12,98.78
2016,6,25,4,30,0,0,0,12,93.96
2016,6,25,5,0,12,10,78,13,88.85000000000001
2016,6,25,5,30,74,34,362,14,83.53
2016,6,25,6,0,164,50,549,16,78.02
2016,6,25,6,30,263,62,665,17,72.37
2016,6,25,7,0,368,70,749,19,66.59
2016,6,25,7,30,472,78,806,21,60.72
2016,6,25,8,0,574,83,851,23,54.8
2016,6,25,8,30,670,88,884,24,48.84
2016,6,25,9,0,759,92,911,26,42.89
2016,6,25,9,30,838,95,930,27,36.98
2016,6,25,10,0,904,103,937,29,31.19
2016,6,25,10,30,960,105,948,30,25.65
2016,6,25,11,0,1002,107,955,32,20.57
2016,6,25,11,30,1029,108,960,32,16.44
2016,6,25,12,0,1042,109,961,33,14.15
2016,6,25,12,30,1039,109,961,33,14.59
2016,6,25,13,0,1022,107,960,33,17.56
2016,6,25,13,30,990,105,954,32,22.05
2016,6,25,14,0,943,104,944,32,27.3
2016,6,25,14,30,884,101,932,31,32.94
2016,6,25,15,0,812,98,916,31,38.77
2016,6,25,15,30,730,94,894,30,44.7
2016,6,25,16,0,640,90,867,29,50.66
2016,6,25,16,30,542,84,832,28,56.61
2016,6,25,17,0,440,77,786,27,62.52
2016,6,25,17,30,336,69,723,25,68.37
2016,6,25,18,0,233,58,637,23,74.11
2016,6,25,18,30,135,45,506,21,79.73
2016,6,25,19,0,52,27,302,19,85.19
2016,6,25,19,30,0,0,0,18,90.44
2016,6,25,20,0,0,0,0,17,95.47
2016,6,25,20,30,0,0,0,16,100.2
2016,6,25,21,0,0,0,0,16,104.58
2016,6,25,21,30,0,0,0,15,108.53
2016,6,25,22,0,0,0,0,15,112.0
2016,6,25,22,30,0,0,0,14,114.88
2016,6,25,23,0,0,0,0,14,117.1
2016,6,25,23,30,0,0,0,14,118.58
2016,6,26,0,0,0,0,0,14,119.28
2016,6,26,0,30,0,0,0,13,119.16
2016,6,26,1,0,0,0,0,13,118.22
2016,6,26,1,30,0,0,0,13,116.51
2016,6,26,2,0,0,0,0,13,114.09
2016,6,26,2,30,0,0,0,12,111.03
2016,6,26,3,0,0,0,0,12,107.41
2016,6,26,3,30,0,0,0,12,103.32
2016,6,26,4,0,0,0,0,12,98.84
2016,6,26,4,30,0,0,0,13,94.01
2016,6,26,5,0,11,11,0,14,88.91
2016,6,26,5,30,73,33,362,15,83.59
2016,6,26,6,0,161,49,542,16,78.08
2016,6,26,6,30,259,61,655,17,72.42
2016,6,26,7,0,361,69,737,19,66.65
2016,6,26,7,30,464,77,793,21,60.78
2016,6,26,8,0,564,82,838,23,54.86
2016,6,26,8,30,659,87,869,24,48.9
2016,6,26,9,0,746,91,895,26,42.95
2016,6,26,9,30,823,94,913,27,37.04
2016,6,26,10,0,891,95,931,28,31.25
2016,6,26,10,30,945,97,941,29,25.71
2016,6,26,11,0,985,99,946,30,20.63
2016,6,26,11,30,1011,100,950,31,16.5
2016,6,26,12,0,1022,102,949,32,14.19
2016,6,26,12,30,1019,101,947,32,14.61
2016,6,26,13,0,993,118,917,33,17.56
2016,6,26,13,30,960,117,909,33,22.04
2016,6,26,14,0,913,115,898,34,27.29
2016,6,26,14,30,854,112,884,33,32.92
2016,6,26,15,0,783,109,864,33,38.75
2016,6,26,15,30,703,104,841,32,44.68
2016,6,26,16,0,614,100,810,31,50.64
2016,6,26,16,30,519,93,772,29,56.59
2016,6,26,17,0,419,86,722,28,62.5
2016,6,26,17,30,319,76,656,26,68.35000000000001
2016,6,26,18,0,220,64,566,24,74.09
2016,6,26,18,30,127,49,436,22,79.71000000000001
2016,6,26,19,0,48,28,243,20,85.17
2016,6,26,19,30,0,0,0,19,90.43
2016,6,26,20,0,0,0,0,18,95.46
2016,6,26,20,30,0,0,0,17,100.2
2016,6,26,21,0,0,0,0,17,104.58
2016,6,26,21,30,0,0,0,17,108.54
2016,6,26,22,0,0,0,0,17,112.01
2016,6,26,22,30,0,0,0,16,114.9
2016,6,26,23,0,0,0,0,16,117.12
2016,6,26,23,30,0,0,0,15,118.61
2016,6,27,0,0,0,0,0,15,119.32
2016,6,27,0,30,0,0,0,15,119.2
2016,6,27,1,0,0,0,0,15,118.27
2016,6,27,1,30,0,0,0,14,116.57
2016,6,27,2,0,0,0,0,14,114.15
2016,6,27,2,30,0,0,0,14,111.09
2016,6,27,3,0,0,0,0,14,107.47
2016,6,27,3,30,0,0,0,13,103.39
2016,6,27,4,0,0,0,0,13,98.9
2016,6,27,4,30,0,0,0,13,94.08
2016,6,27,5,0,11,9,91,14,88.98
2016,6,27,5,30,72,31,365,15,83.65
2016,6,27,6,0,158,48,538,16,78.15
2016,6,27,6,30,255,60,650,17,72.49
2016,6,27,7,0,357,69,727,19,66.71000000000001
2016,6,27,7,30,459,76,784,21,60.85
2016,6,27,8,0,558,83,825,24,54.92
2016,6,27,8,30,652,88,858,26,48.96
2016,6,27,9,0,738,93,882,28,43.01
2016,6,27,9,30,816,97,901,29,37.1
2016,6,27,10,0,875,114,891,31,31.32
2016,6,27,10,30,930,117,902,32,25.77
2016,6,27,11,0,971,120,909,34,20.69
2016,6,27,11,30,998,121,915,34,16.56
2016,6,27,12,0,1011,122,917,35,14.24
2016,6,27,12,30,1009,122,917,35,14.64
2016,6,27,13,0,994,118,919,35,17.57
2016,6,27,13,30,964,116,914,35,22.03
2016,6,27,14,0,919,114,906,35,27.28
2016,6,27,14,30,862,111,894,34,32.910000000000004
2016,6,27,15,0,793,106,880,34,38.74
2016,6,27,15,30,713,102,858,33,44.66
2016,6,27,16,0,624,95,833,32,50.620000000000005
2016,6,27,16,30,528,89,797,31,56.57
2016,6,27,17,0,429,81,753,30,62.49
2016,6,27,17,30,327,72,689,28,68.33
2016,6,27,18,0,226,60,605,26,74.08
2016,6,27,18,30,131,46,476,23,79.7
2016,6,27,19,0,50,27,281,21,85.16
2016,6,27,19,30,0,0,0,20,90.43
2016,6,27,20,0,0,0,0,19,95.46
2016,6,27,20,30,0,0,0,18,100.2
2016,6,27,21,0,0,0,0,18,104.59
2016,6,27,21,30,0,0,0,17,108.56
2016,6,27,22,0,0,0,0,17,112.03
2016,6,27,22,30,0,0,0,17,114.92
2016,6,27,23,0,0,0,0,17,117.15
2016,6,27,23,30,0,0,0,16,118.65
2016,6,28,0,0,0,0,0,16,119.36
2016,6,28,0,30,0,0,0,15,119.25
2016,6,28,1,0,0,0,0,15,118.33
2016,6,28,1,30,0,0,0,15,116.63
2016,6,28,2,0,0,0,0,15,114.21
2016,6,28,2,30,0,0,0,14,111.15
2016,6,28,3,0,0,0,0,14,107.54
2016,6,28,3,30,0,0,0,14,103.45
2016,6,28,4,0,0,0,0,14,98.97
2016,6,28,4,30,0,0,0,14,94.14
2016,6,28,5,0,0,0,0,15,89.04
2016,6,28,5,30,66,35,290,16,83.72
2016,6,28,6,0,150,54,471,17,78.21000000000001
2016,6,28,6,30,245,69,589,18,72.55
2016,6,28,7,0,346,79,678,20,66.78
2016,6,28,7,30,447,87,739,21,60.91
2016,6,28,8,0,546,94,788,23,54.99
2016,6,28,8,30,640,100,823,24,49.03
2016,6,28,9,0,727,104,852,26,43.07
2016,6,28,9,30,804,109,873,27,37.17
2016,6,28,10,0,873,108,896,29,31.38
2016,6,28,10,30,928,110,908,30,25.84
2016,6,28,11,0,969,112,916,31,20.76
2016,6,28,11,30,997,114,921,31,16.63
2016,6,28,12,0,1009,115,923,31,14.3
2016,6,28,12,30,1007,115,922,31,14.68
2016,6,28,13,0,985,127,900,31,17.59
2016,6,28,13,30,955,126,894,31,22.04
2016,6,28,14,0,910,123,885,31,27.27
2016,6,28,14,30,852,120,872,30,32.9
2016,6,28,15,0,783,115,856,30,38.72
2016,6,28,15,30,704,110,834,29,44.65
2016,6,28,16,0,616,103,808,28,50.61
2016,6,28,16,30,521,96,770,27,56.56
2016,6,28,17,0,422,86,727,26,62.47
2016,6,28,17,30,321,77,661,24,68.32000000000001
2016,6,28,18,0,222,64,577,22,74.07000000000001
2016,6,28,18,30,128,49,446,20,79.7
2016,6,28,19,0,49,28,253,18,85.16
2016,6,28,19,30,0,0,0,17,90.43
2016,6,28,20,0,0,0,0,16,95.47
2016,6,28,20,30,0,0,0,15,100.21
2016,6,28,21,0,0,0,0,15,104.6
2016,6,28,21,30,0,0,0,15,108.58
2016,6,28,22,0,0,0,0,15,112.05
2016,6,28,22,30,0,0,0,14,114.95
2016,6,28,23,0,0,0,0,14,117.19
2016,6,28,23,30,0,0,0,14,118.7
2016,6,29,0,0,0,0,0,14,119.41
2016,6,29,0,30,0,0,0,13,119.31
2016,6,29,1,0,0,0,0,13,118.39
2016,6,29,1,30,0,0,0,13,116.69
2016,6,29,2,0,0,0,0,13,114.28
2016,6,29,2,30,0,0,0,13,111.22
2016,6,29,3,0,0,0,0,13,107.61
2016,6,29,3,30,0,0,0,12,103.52
2016,6,29,4,0,0,0,0,12,99.04
2016,6,29,4,30,0,0,0,12,94.22
2016,6,29,5,0,0,0,0,13,89.11
2016,6,29,5,30,72,31,373,14,83.79
2016,6,29,6,0,160,47,554,15,78.28
2016,6,29,6,30,258,59,668,16,72.62
2016,6,29,7,0,245,149,243,17,66.85
2016,6,29,7,30,365,164,414,18,60.98
2016,6,29,8,0,567,79,852,19,55.05
2016,6,29,8,30,663,84,884,20,49.1
2016,6,29,9,0,751,87,910,21,43.14
2016,6,29,9,30,831,91,929,22,37.24
2016,6,29,10,0,896,99,934,23,31.45
2016,6,29,10,30,953,102,946,23,25.91
2016,6,29,11,0,995,103,954,24,20.84
2016,6,29,11,30,1024,104,960,24,16.7
2016,6,29,12,0,1037,105,962,25,14.36
2016,6,29,12,30,1036,105,963,24,14.72
2016,6,29,13,0,1017,112,948,24,17.61
2016,6,29,13,30,986,111,943,23,22.05
2016,6,29,14,0,940,109,934,23,27.27
2016,6,29,14,30,882,107,922,22,32.89
2016,6,29,15,0,811,104,906,22,38.71
2016,6,29,15,30,730,100,885,21,44.64
2016,6,29,16,0,639,95,858,20,50.6
2016,6,29,16,30,542,89,821,19,56.55
2016,6,29,17,0,440,81,775,18,62.47
2016,6,29,17,30,335,73,711,17,68.31
2016,6,29,18,0,232,62,620,16,74.07000000000001
2016,6,29,18,30,135,48,486,15,79.69
2016,6,29,19,0,52,28,278,14,85.16
2016,6,29,19,30,0,0,0,13,90.44
2016,6,29,20,0,0,0,0,13,95.48
2016,6,29,20,30,0,0,0,13,100.22
2016,6,29,21,0,0,0,0,13,104.62
2016,6,29,21,30,0,0,0,12,108.6
2016,6,29,22,0,0,0,0,12,112.09
2016,6,29,22,30,0,0,0,12,114.99
2016,6,29,23,0,0,0,0,12,117.24
2016,6,29,23,30,0,0,0,12,118.75
2016,6,30,0,0,0,0,0,12,119.47
2016,6,30,0,30,0,0,0,12,119.37
2016,6,30,1,0,0,0,0,12,118.46
2016,6,30,1,30,0,0,0,12,116.76
2016,6,30,2,0,0,0,0,12,114.35
2016,6,30,2,30,0,0,0,12,111.3
2016,6,30,3,0,0,0,0,12,107.69
2016,6,30,3,30,0,0,0,12,103.6
2016,6,30,4,0,0,0,0,12,99.11
2016,6,30,4,30,0,0,0,12,94.29
2016,6,30,5,0,0,0,0,13,89.19
2016,6,30,5,30,68,34,319,14,83.87
2016,6,30,6,0,155,52,510,15,78.36
2016,6,30,6,30,253,65,632,16,72.69
2016,6,30,7,0,357,76,716,17,66.92
2016,6,30,7,30,460,84,777,18,61.05
2016,6,30,8,0,561,92,820,20,55.120000000000005
2016,6,30,8,30,657,98,856,21,49.17
2016,6,30,9,0,745,105,877,23,43.21
2016,6,30,9,30,824,109,898,24,37.31
2016,6,30,10,0,893,112,916,25,31.53
2016,6,30,10,30,949,114,928,26,25.98
2016,6,30,11,0,991,117,935,27,20.91
2016,6,30,11,30,1019,118,941,28,16.78
2016,6,30,12,0,1032,119,942,29,14.43
2016,6,30,12,30,1030,119,941,29,14.77
2016,6,30,13,0,1008,130,921,30,17.64
2016,6,30,13,30,976,128,914,30,22.06
2016,6,30,14,0,929,126,903,30,27.27
2016,6,30,14,30,870,123,889,29,32.89
2016,6,30,15,0,798,120,868,29,38.71
2016,6,30,15,30,716,115,844,28,44.63
2016,6,30,16,0,625,110,811,27,50.59
2016,6,30,16,30,528,103,770,26,56.55
2016,6,30,17,0,426,94,717,25,62.46
2016,6,30,17,30,323,84,647,23,68.31
2016,6,30,18,0,222,71,550,22,74.07000000000001
2016,6,30,18,30,127,53,411,20,79.7
2016,6,30,19,0,47,30,203,18,85.17
2016,6,30,19,30,0,0,0,17,90.45
