date,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Solar Zenith Angle,Year
2018-01-08 13:00:00,1,8,13,0,35,35,0,15.4,60.4,2018
2018-01-08 13:30:00,1,8,13,30,48,48,0,15.4,62.04,2018
2018-01-08 14:00:00,1,8,14,0,71,71,0,15.4,64.41,2018
2018-01-08 14:30:00,1,8,14,30,118,111,19,15.1,67.44,2018
2018-01-08 15:00:00,1,8,15,0,164,130,104,14.8,71.03,2018
2018-01-08 15:30:00,1,8,15,30,89,76,49,14.8,75.10000000000001,2018
2018-01-08 16:00:00,1,8,16,0,42,39,16,14.1,79.57000000000001,2018
2018-01-08 16:30:00,1,8,16,30,23,21,18,13.8,84.34,2018
2018-01-08 17:00:00,1,8,17,0,3,3,0,13.6,89.18,2018
2018-01-08 17:30:00,1,8,17,30,0,0,0,13.7,94.94,2018
2018-01-08 18:00:00,1,8,18,0,0,0,0,13.8,100.46,2018
2018-01-08 18:30:00,1,8,18,30,0,0,0,14.0,106.13,2018
2018-01-08 19:00:00,1,8,19,0,0,0,0,14.2,111.92,2018
2018-01-08 19:30:00,1,8,19,30,0,0,0,14.4,117.8,2018
2018-01-08 20:00:00,1,8,20,0,0,0,0,14.5,123.73,2018
2018-01-08 20:30:00,1,8,20,30,0,0,0,14.6,129.69,2018
2018-01-08 21:00:00,1,8,21,0,0,0,0,14.6,135.63,2018
2018-01-08 21:30:00,1,8,21,30,0,0,0,14.5,141.53,2018
2018-01-08 22:00:00,1,8,22,0,0,0,0,14.3,147.29,2018
2018-01-08 22:30:00,1,8,22,30,0,0,0,14.4,152.8,2018
2018-01-08 23:00:00,1,8,23,0,0,0,0,14.5,157.84,2018
2018-01-08 23:30:00,1,8,23,30,0,0,0,14.5,161.98,2018
2018-01-09 00:00:00,1,9,0,0,0,0,0,14.5,164.44,2018
2018-01-09 00:30:00,1,9,0,30,0,0,0,14.4,164.41,2018
2018-01-09 01:00:00,1,9,1,0,0,0,0,14.4,161.9,2018
2018-01-09 01:30:00,1,9,1,30,0,0,0,14.1,157.73,2018
2018-01-09 02:00:00,1,9,2,0,0,0,0,13.8,152.67000000000002,2018
2018-01-09 02:30:00,1,9,2,30,0,0,0,13.7,147.15,2018
2018-01-09 03:00:00,1,9,3,0,0,0,0,13.5,141.38,2018
2018-01-09 03:30:00,1,9,3,30,0,0,0,13.6,135.49,2018
2018-01-09 04:00:00,1,9,4,0,0,0,0,13.8,129.54,2018
2018-01-09 04:30:00,1,9,4,30,0,0,0,13.4,123.57,2018
2018-01-09 05:00:00,1,9,5,0,0,0,0,13.0,117.64,2018
2018-01-09 05:30:00,1,9,5,30,0,0,0,12.7,111.76,2018
2018-01-09 06:00:00,1,9,6,0,0,0,0,12.3,105.97,2018
2018-01-09 06:30:00,1,9,6,30,0,0,0,12.4,100.3,2018
2018-01-09 07:00:00,1,9,7,0,0,0,0,12.5,94.77,2018
2018-01-09 07:30:00,1,9,7,30,1,1,0,13.2,89.03,2018
2018-01-09 08:00:00,1,9,8,0,5,5,0,13.9,84.17,2018
2018-01-09 08:30:00,1,9,8,30,7,7,0,14.5,79.4,2018
2018-01-09 09:00:00,1,9,9,0,10,10,0,15.1,74.93,2018
2018-01-09 09:30:00,1,9,9,30,13,13,0,15.5,70.86,2018
2018-01-09 10:00:00,1,9,10,0,16,16,0,15.9,67.27,2018
2018-01-09 10:30:00,1,9,10,30,19,19,0,16.0,64.24,2018
2018-01-09 11:00:00,1,9,11,0,61,61,0,16.0,61.88,2018
2018-01-09 11:30:00,1,9,11,30,143,143,1,16.0,60.25,2018
2018-01-09 12:00:00,1,9,12,0,108,108,0,15.9,59.41,2018
2018-01-09 12:30:00,1,9,12,30,58,58,0,15.9,59.41,2018
2018-01-09 13:00:00,1,9,13,0,44,44,0,15.8,60.25,2018
2018-01-09 13:30:00,1,9,13,30,45,45,0,15.6,61.88,2018
2018-01-09 14:00:00,1,9,14,0,63,63,0,15.3,64.25,2018
2018-01-09 14:30:00,1,9,14,30,64,64,0,15.0,67.27,2018
2018-01-09 15:00:00,1,9,15,0,87,79,24,14.6,70.86,2018
2018-01-09 15:30:00,1,9,15,30,57,55,7,14.6,74.93,2018
2018-01-09 16:00:00,1,9,16,0,38,38,0,13.6,79.4,2018
2018-01-09 16:30:00,1,9,16,30,18,18,0,13.2,84.17,2018
2018-01-09 17:00:00,1,9,17,0,3,3,0,12.8,89.03,2018
2018-01-09 17:30:00,1,9,17,30,0,0,0,12.7,94.77,2018
2018-01-09 18:00:00,1,9,18,0,0,0,0,12.6,100.3,2018
2018-01-09 18:30:00,1,9,18,30,0,0,0,12.5,105.97,2018
2018-01-09 19:00:00,1,9,19,0,0,0,0,12.4,111.76,2018
2018-01-09 19:30:00,1,9,19,30,0,0,0,12.3,117.64,2018
2018-01-09 20:00:00,1,9,20,0,0,0,0,12.1,123.57,2018
2018-01-09 20:30:00,1,9,20,30,0,0,0,11.9,129.53,2018
2018-01-09 21:00:00,1,9,21,0,0,0,0,11.8,135.48,2018
2018-01-09 21:30:00,1,9,21,30,0,0,0,11.4,141.37,2018
2018-01-09 22:00:00,1,9,22,0,0,0,0,11.1,147.13,2018
2018-01-09 22:30:00,1,9,22,30,0,0,0,10.8,152.64,2018
2018-01-09 23:00:00,1,9,23,0,0,0,0,10.5,157.67000000000002,2018
2018-01-09 23:30:00,1,9,23,30,0,0,0,10.5,161.8,2018
2018-01-10 00:00:00,1,10,0,0,0,0,0,10.5,164.28,2018
2018-01-10 00:30:00,1,10,0,30,0,0,0,10.3,164.29,2018
2018-01-10 01:00:00,1,10,1,0,0,0,0,10.2,161.82,2018
2018-01-10 01:30:00,1,10,1,30,0,0,0,10.0,157.69,2018
2018-01-10 02:00:00,1,10,2,0,0,0,0,9.8,152.65,2018
2018-01-10 02:30:00,1,10,2,30,0,0,0,9.5,147.14,2018
2018-01-10 03:00:00,1,10,3,0,0,0,0,9.2,141.38,2018
2018-01-10 03:30:00,1,10,3,30,0,0,0,9.2,135.49,2018
2018-01-10 04:00:00,1,10,4,0,0,0,0,9.1,129.54,2018
2018-01-10 04:30:00,1,10,4,30,0,0,0,8.9,123.58,2018
2018-01-10 05:00:00,1,10,5,0,0,0,0,8.700000000000001,117.64,2018
2018-01-10 05:30:00,1,10,5,30,0,0,0,8.700000000000001,111.76,2018
2018-01-10 06:00:00,1,10,6,0,0,0,0,8.6,105.97,2018
2018-01-10 06:30:00,1,10,6,30,0,0,0,9.1,100.29,2018
2018-01-10 07:00:00,1,10,7,0,0,0,0,9.6,94.75,2018
2018-01-10 07:30:00,1,10,7,30,5,5,11,10.4,88.99,2018
2018-01-10 08:00:00,1,10,8,0,17,17,0,11.3,84.14,2018
2018-01-10 08:30:00,1,10,8,30,34,34,0,11.6,79.35000000000001,2018
2018-01-10 09:00:00,1,10,9,0,42,42,0,12.0,74.87,2018
2018-01-10 09:30:00,1,10,9,30,80,75,16,12.2,70.79,2018
2018-01-10 10:00:00,1,10,10,0,135,130,12,12.3,67.18,2018
2018-01-10 10:30:00,1,10,10,30,156,149,17,12.5,64.14,2018
2018-01-10 11:00:00,1,10,11,0,184,172,26,12.6,61.76,2018
2018-01-10 11:30:00,1,10,11,30,172,165,14,12.8,60.120000000000005,2018
2018-01-10 12:00:00,1,10,12,0,101,101,0,13.0,59.27,2018
2018-01-10 12:30:00,1,10,12,30,133,131,3,13.2,59.26,2018
2018-01-10 13:00:00,1,10,13,0,200,188,25,13.4,60.08,2018
2018-01-10 13:30:00,1,10,13,30,197,181,34,13.5,61.71,2018
2018-01-10 14:00:00,1,10,14,0,137,136,3,13.7,64.07000000000001,2018
2018-01-10 14:30:00,1,10,14,30,124,121,7,13.7,67.09,2018
2018-01-10 15:00:00,1,10,15,0,152,130,67,13.8,70.68,2018
2018-01-10 15:30:00,1,10,15,30,112,100,44,13.8,74.76,2018
2018-01-10 16:00:00,1,10,16,0,74,64,53,13.1,79.23,2018
2018-01-10 16:30:00,1,10,16,30,37,30,69,12.8,84.0,2018
2018-01-10 17:00:00,1,10,17,0,13,12,75,12.5,88.87,2018
2018-01-10 17:30:00,1,10,17,30,0,0,0,12.5,94.61,2018
2018-01-10 18:00:00,1,10,18,0,0,0,0,12.5,100.13,2018
2018-01-10 18:30:00,1,10,18,30,0,0,0,12.3,105.81,2018
2018-01-10 19:00:00,1,10,19,0,0,0,0,12.2,111.6,2018
2018-01-10 19:30:00,1,10,19,30,0,0,0,11.9,117.48,2018
2018-01-10 20:00:00,1,10,20,0,0,0,0,11.5,123.41,2018
2018-01-10 20:30:00,1,10,20,30,0,0,0,11.3,129.37,2018
2018-01-10 21:00:00,1,10,21,0,0,0,0,11.0,135.32,2018
2018-01-10 21:30:00,1,10,21,30,0,0,0,10.9,141.21,2018
2018-01-10 22:00:00,1,10,22,0,0,0,0,10.8,146.96,2018
2018-01-10 22:30:00,1,10,22,30,0,0,0,10.8,152.47,2018
2018-01-10 23:00:00,1,10,23,0,0,0,0,10.7,157.5,2018
2018-01-10 23:30:00,1,10,23,30,0,0,0,10.7,161.63,2018
2018-01-11 00:00:00,1,11,0,0,0,0,0,10.7,164.11,2018
2018-01-11 00:30:00,1,11,0,30,0,0,0,10.7,164.15,2018
2018-01-11 01:00:00,1,11,1,0,0,0,0,10.8,161.73,2018
2018-01-11 01:30:00,1,11,1,30,0,0,0,10.9,157.64,2018
2018-01-11 02:00:00,1,11,2,0,0,0,0,11.1,152.62,2018
2018-01-11 02:30:00,1,11,2,30,0,0,0,11.2,147.13,2018
2018-01-11 03:00:00,1,11,3,0,0,0,0,11.3,141.38,2018
2018-01-11 03:30:00,1,11,3,30,0,0,0,11.4,135.49,2018
2018-01-11 04:00:00,1,11,4,0,0,0,0,11.5,129.54,2018
2018-01-11 04:30:00,1,11,4,30,0,0,0,11.5,123.58,2018
2018-01-11 05:00:00,1,11,5,0,0,0,0,11.6,117.64,2018
2018-01-11 05:30:00,1,11,5,30,0,0,0,11.7,111.76,2018
2018-01-11 06:00:00,1,11,6,0,0,0,0,11.8,105.96,2018
2018-01-11 06:30:00,1,11,6,30,0,0,0,12.0,100.27,2018
2018-01-11 07:00:00,1,11,7,0,0,0,0,12.1,94.73,2018
2018-01-11 07:30:00,1,11,7,30,10,9,58,12.5,88.96000000000001,2018
2018-01-11 08:00:00,1,11,8,0,13,12,8,12.8,84.09,2018
2018-01-11 08:30:00,1,11,8,30,36,28,45,13.5,79.3,2018
2018-01-11 09:00:00,1,11,9,0,40,36,14,14.2,74.81,2018
2018-01-11 09:30:00,1,11,9,30,103,88,44,14.9,70.71000000000001,2018
2018-01-11 10:00:00,1,11,10,0,203,164,101,15.5,67.09,2018
2018-01-11 10:30:00,1,11,10,30,232,179,120,16.3,64.04,2018
2018-01-11 11:00:00,1,11,11,0,302,175,267,17.0,61.64,2018
2018-01-11 11:30:00,1,11,11,30,329,204,249,17.5,59.98,2018
2018-01-11 12:00:00,1,11,12,0,368,216,296,18.0,59.120000000000005,2018
2018-01-11 12:30:00,1,11,12,30,395,198,384,18.2,59.1,2018
2018-01-11 13:00:00,1,11,13,0,398,180,435,18.5,59.91,2018
2018-01-11 13:30:00,1,11,13,30,400,144,536,18.5,61.53,2018
2018-01-11 14:00:00,1,11,14,0,307,171,309,18.5,63.89,2018
2018-01-11 14:30:00,1,11,14,30,263,155,276,18.1,66.91,2018
2018-01-11 15:00:00,1,11,15,0,251,101,450,17.6,70.5,2018
2018-01-11 15:30:00,1,11,15,30,228,56,645,17.6,74.58,2018
2018-01-11 16:00:00,1,11,16,0,133,56,405,15.4,79.05,2018
2018-01-11 16:30:00,1,11,16,30,62,37,231,14.2,83.83,2018
2018-01-11 17:00:00,1,11,17,0,12,11,62,13.1,88.72,2018
2018-01-11 17:30:00,1,11,17,30,0,0,0,12.6,94.44,2018
2018-01-11 18:00:00,1,11,18,0,0,0,0,12.1,99.97,2018
2018-01-11 18:30:00,1,11,18,30,0,0,0,11.6,105.65,2018
2018-01-11 19:00:00,1,11,19,0,0,0,0,11.2,111.44,2018
2018-01-11 19:30:00,1,11,19,30,0,0,0,10.8,117.32,2018
2018-01-11 20:00:00,1,11,20,0,0,0,0,10.5,123.25,2018
2018-01-11 20:30:00,1,11,20,30,0,0,0,10.3,129.21,2018
2018-01-11 21:00:00,1,11,21,0,0,0,0,10.0,135.16,2018
2018-01-11 21:30:00,1,11,21,30,0,0,0,9.9,141.04,2018
2018-01-11 22:00:00,1,11,22,0,0,0,0,9.8,146.8,2018
2018-01-11 22:30:00,1,11,22,30,0,0,0,9.8,152.29,2018
2018-01-11 23:00:00,1,11,23,0,0,0,0,9.7,157.32,2018
2018-01-11 23:30:00,1,11,23,30,0,0,0,9.7,161.44,2018
2018-01-12 00:00:00,1,12,0,0,0,0,0,9.6,163.94,2018
2018-01-12 00:30:00,1,12,0,30,0,0,0,9.6,164.01,2018
2018-01-12 01:00:00,1,12,1,0,0,0,0,9.6,161.63,2018
2018-01-12 01:30:00,1,12,1,30,0,0,0,9.4,157.58,2018
2018-01-12 02:00:00,1,12,2,0,0,0,0,9.3,152.59,2018
2018-01-12 02:30:00,1,12,2,30,0,0,0,9.1,147.11,2018
2018-01-12 03:00:00,1,12,3,0,0,0,0,8.9,141.36,2018
2018-01-12 03:30:00,1,12,3,30,0,0,0,8.8,135.48,2018
2018-01-12 04:00:00,1,12,4,0,0,0,0,8.6,129.53,2018
2018-01-12 04:30:00,1,12,4,30,0,0,0,8.6,123.57,2018
2018-01-12 05:00:00,1,12,5,0,0,0,0,8.5,117.63,2018
2018-01-12 05:30:00,1,12,5,30,0,0,0,8.5,111.74,2018
2018-01-12 06:00:00,1,12,6,0,0,0,0,8.4,105.94,2018
2018-01-12 06:30:00,1,12,6,30,0,0,0,8.6,100.25,2018
2018-01-12 07:00:00,1,12,7,0,0,0,0,8.700000000000001,94.7,2018
2018-01-12 07:30:00,1,12,7,30,15,12,141,9.7,88.93,2018
2018-01-12 08:00:00,1,12,8,0,76,30,441,10.7,84.04,2018
2018-01-12 08:30:00,1,12,8,30,157,43,610,11.5,79.24,2018
2018-01-12 09:00:00,1,12,9,0,112,60,198,12.4,74.73,2018
2018-01-12 09:30:00,1,12,9,30,105,100,16,13.7,70.62,2018
2018-01-12 10:00:00,1,12,10,0,156,146,26,15.0,66.99,2018
2018-01-12 10:30:00,1,12,10,30,221,186,80,15.7,63.92,2018
2018-01-12 11:00:00,1,12,11,0,273,204,145,16.5,61.51,2018
2018-01-12 11:30:00,1,12,11,30,369,197,342,16.900000000000002,59.83,2018
2018-01-12 12:00:00,1,12,12,0,433,164,522,17.2,58.96,2018
2018-01-12 12:30:00,1,12,12,30,423,179,473,17.3,58.93,2018
2018-01-12 13:00:00,1,12,13,0,423,164,514,17.5,59.74,2018
2018-01-12 13:30:00,1,12,13,30,411,139,568,17.3,61.35,2018
2018-01-12 14:00:00,1,12,14,0,381,116,599,17.2,63.7,2018
2018-01-12 14:30:00,1,12,14,30,329,110,554,16.8,66.72,2018
2018-01-12 15:00:00,1,12,15,0,277,84,572,16.3,70.32000000000001,2018
2018-01-12 15:30:00,1,12,15,30,217,65,566,16.3,74.39,2018
2018-01-12 16:00:00,1,12,16,0,132,58,382,13.8,78.87,2018
2018-01-12 16:30:00,1,12,16,30,68,38,272,12.4,83.66,2018
2018-01-12 17:00:00,1,12,17,0,13,11,72,11.0,88.55,2018
2018-01-12 17:30:00,1,12,17,30,0,0,0,10.6,94.26,2018
2018-01-12 18:00:00,1,12,18,0,0,0,0,10.1,99.8,2018
2018-01-12 18:30:00,1,12,18,30,0,0,0,9.8,105.48,2018
2018-01-12 19:00:00,1,12,19,0,0,0,0,9.4,111.27,2018
2018-01-12 19:30:00,1,12,19,30,0,0,0,9.2,117.15,2018
2018-01-12 20:00:00,1,12,20,0,0,0,0,9.0,123.09,2018
2018-01-12 20:30:00,1,12,20,30,0,0,0,8.9,129.05,2018
2018-01-12 21:00:00,1,12,21,0,0,0,0,8.8,134.99,2018
2018-01-12 21:30:00,1,12,21,30,0,0,0,8.8,140.88,2018
2018-01-12 22:00:00,1,12,22,0,0,0,0,8.700000000000001,146.63,2018
2018-01-12 22:30:00,1,12,22,30,0,0,0,8.6,152.12,2018
2018-01-12 23:00:00,1,12,23,0,0,0,0,8.6,157.13,2018
2018-01-12 23:30:00,1,12,23,30,0,0,0,8.4,161.25,2018
2018-01-13 00:00:00,1,13,0,0,0,0,0,8.3,163.76,2018
2018-01-13 00:30:00,1,13,0,30,0,0,0,8.0,163.86,2018
2018-01-13 01:00:00,1,13,1,0,0,0,0,7.7,161.53,2018
2018-01-13 01:30:00,1,13,1,30,0,0,0,7.4,157.51,2018
2018-01-13 02:00:00,1,13,2,0,0,0,0,7.1000000000000005,152.55,2018
2018-01-13 02:30:00,1,13,2,30,0,0,0,7.0,147.08,2018
2018-01-13 03:00:00,1,13,3,0,0,0,0,7.0,141.35,2018
2018-01-13 03:30:00,1,13,3,30,0,0,0,7.0,135.47,2018
2018-01-13 04:00:00,1,13,4,0,0,0,0,7.0,129.52,2018
2018-01-13 04:30:00,1,13,4,30,0,0,0,7.4,123.56,2018
2018-01-13 05:00:00,1,13,5,0,0,0,0,7.800000000000001,117.62,2018
2018-01-13 05:30:00,1,13,5,30,0,0,0,7.9,111.72,2018
2018-01-13 06:00:00,1,13,6,0,0,0,0,7.9,105.91,2018
2018-01-13 06:30:00,1,13,6,30,0,0,0,8.0,100.22,2018
2018-01-13 07:00:00,1,13,7,0,0,0,0,8.1,94.66,2018
2018-01-13 07:30:00,1,13,7,30,11,10,56,8.700000000000001,88.89,2018
2018-01-13 08:00:00,1,13,8,0,50,38,113,9.3,83.99,2018
2018-01-13 08:30:00,1,13,8,30,107,68,210,10.1,79.17,2018
2018-01-13 09:00:00,1,13,9,0,174,93,305,11.0,74.66,2018
2018-01-13 09:30:00,1,13,9,30,243,113,390,12.4,70.53,2018
2018-01-13 10:00:00,1,13,10,0,306,128,453,13.7,66.88,2018
2018-01-13 10:30:00,1,13,10,30,369,131,540,14.9,63.8,2018
2018-01-13 11:00:00,1,13,11,0,423,125,621,16.1,61.370000000000005,2018
2018-01-13 11:30:00,1,13,11,30,509,83,843,17.1,59.68,2018
2018-01-13 12:00:00,1,13,12,0,540,73,902,18.0,58.8,2018
2018-01-13 12:30:00,1,13,12,30,540,73,901,18.6,58.75,2018
2018-01-13 13:00:00,1,13,13,0,526,73,893,19.1,59.55,2018
2018-01-13 13:30:00,1,13,13,30,496,72,880,19.200000000000003,61.16,2018
2018-01-13 14:00:00,1,13,14,0,424,93,743,19.3,63.51,2018
2018-01-13 14:30:00,1,13,14,30,375,80,740,18.8,66.53,2018
2018-01-13 15:00:00,1,13,15,0,313,69,719,18.4,70.12,2018
2018-01-13 15:30:00,1,13,15,30,249,55,714,18.4,74.21000000000001,2018
2018-01-13 16:00:00,1,13,16,0,159,51,553,15.0,78.69,2018
2018-01-13 16:30:00,1,13,16,30,80,35,397,13.6,83.48,2018
2018-01-13 17:00:00,1,13,17,0,17,14,122,12.2,88.39,2018
2018-01-13 17:30:00,1,13,17,30,0,0,0,11.9,94.09,2018
2018-01-13 18:00:00,1,13,18,0,0,0,0,11.6,99.62,2018
2018-01-13 18:30:00,1,13,18,30,0,0,0,11.4,105.31,2018
2018-01-13 19:00:00,1,13,19,0,0,0,0,11.2,111.11,2018
2018-01-13 19:30:00,1,13,19,30,0,0,0,11.1,116.99,2018
2018-01-13 20:00:00,1,13,20,0,0,0,0,11.0,122.93,2018
2018-01-13 20:30:00,1,13,20,30,0,0,0,10.9,128.88,2018
2018-01-13 21:00:00,1,13,21,0,0,0,0,10.8,134.83,2018
2018-01-13 21:30:00,1,13,21,30,0,0,0,10.8,140.71,2018
2018-01-13 22:00:00,1,13,22,0,0,0,0,10.7,146.45000000000002,2018
2018-01-13 22:30:00,1,13,22,30,0,0,0,10.7,151.94,2018
2018-01-13 23:00:00,1,13,23,0,0,0,0,10.6,156.95000000000002,2018
2018-01-13 23:30:00,1,13,23,30,0,0,0,10.5,161.06,2018
2018-01-14 00:00:00,1,14,0,0,0,0,0,10.3,163.57,2018
2018-01-14 00:30:00,1,14,0,30,0,0,0,10.2,163.71,2018
2018-01-14 01:00:00,1,14,1,0,0,0,0,10.0,161.42000000000002,2018
2018-01-14 01:30:00,1,14,1,30,0,0,0,9.7,157.43,2018
2018-01-14 02:00:00,1,14,2,0,0,0,0,9.4,152.5,2018
2018-01-14 02:30:00,1,14,2,30,0,0,0,9.2,147.05,2018
2018-01-14 03:00:00,1,14,3,0,0,0,0,9.0,141.32,2018
2018-01-14 03:30:00,1,14,3,30,0,0,0,9.0,135.45,2018
2018-01-14 04:00:00,1,14,4,0,0,0,0,9.0,129.5,2018
2018-01-14 04:30:00,1,14,4,30,0,0,0,9.2,123.54,2018
2018-01-14 05:00:00,1,14,5,0,0,0,0,9.4,117.6,2018
2018-01-14 05:30:00,1,14,5,30,0,0,0,9.5,111.7,2018
2018-01-14 06:00:00,1,14,6,0,0,0,0,9.7,105.89,2018
2018-01-14 06:30:00,1,14,6,30,0,0,0,9.8,100.18,2018
2018-01-14 07:00:00,1,14,7,0,0,0,0,10.0,94.62,2018
2018-01-14 07:30:00,1,14,7,30,10,9,35,10.5,88.84,2018
2018-01-14 08:00:00,1,14,8,0,46,36,99,11.1,83.93,2018
2018-01-14 08:30:00,1,14,8,30,75,55,104,12.0,79.10000000000001,2018
2018-01-14 09:00:00,1,14,9,0,67,67,0,12.9,74.57000000000001,2018
2018-01-14 09:30:00,1,14,9,30,77,77,0,14.0,70.43,2018
2018-01-14 10:00:00,1,14,10,0,109,106,8,15.2,66.77,2018
2018-01-14 10:30:00,1,14,10,30,275,167,243,16.5,63.67,2018
2018-01-14 11:00:00,1,14,11,0,320,186,278,17.7,61.23,2018
2018-01-14 11:30:00,1,14,11,30,271,208,125,18.5,59.53,2018
2018-01-14 12:00:00,1,14,12,0,275,219,108,19.3,58.63,2018
2018-01-14 12:30:00,1,14,12,30,267,222,86,19.6,58.57,2018
2018-01-14 13:00:00,1,14,13,0,281,219,121,20.0,59.36,2018
2018-01-14 13:30:00,1,14,13,30,278,210,140,19.9,60.97,2018
2018-01-14 14:00:00,1,14,14,0,330,172,351,19.9,63.32,2018
2018-01-14 14:30:00,1,14,14,30,207,153,134,19.6,66.33,2018
2018-01-14 15:00:00,1,14,15,0,135,114,62,19.3,69.93,2018
2018-01-14 15:30:00,1,14,15,30,143,106,133,19.3,74.01,2018
2018-01-14 16:00:00,1,14,16,0,96,75,105,16.3,78.5,2018
2018-01-14 16:30:00,1,14,16,30,49,42,57,15.2,83.3,2018
2018-01-14 17:00:00,1,14,17,0,10,9,18,14.1,88.23,2018
2018-01-14 17:30:00,1,14,17,30,0,0,0,13.8,93.91,2018
2018-01-14 18:00:00,1,14,18,0,0,0,0,13.6,99.45,2018
2018-01-14 18:30:00,1,14,18,30,0,0,0,13.2,105.14,2018
2018-01-14 19:00:00,1,14,19,0,0,0,0,12.7,110.94,2018
2018-01-14 19:30:00,1,14,19,30,0,0,0,12.4,116.82,2018
2018-01-14 20:00:00,1,14,20,0,0,0,0,12.1,122.76,2018
2018-01-14 20:30:00,1,14,20,30,0,0,0,12.0,128.72,2018
2018-01-14 21:00:00,1,14,21,0,0,0,0,11.9,134.66,2018
2018-01-14 21:30:00,1,14,21,30,0,0,0,11.8,140.54,2018
2018-01-14 22:00:00,1,14,22,0,0,0,0,11.6,146.28,2018
2018-01-14 22:30:00,1,14,22,30,0,0,0,11.6,151.76,2018
2018-01-14 23:00:00,1,14,23,0,0,0,0,11.7,156.76,2018
2018-01-14 23:30:00,1,14,23,30,0,0,0,11.7,160.86,2018
2018-01-15 00:00:00,1,15,0,0,0,0,0,11.7,163.37,2018
2018-01-15 00:30:00,1,15,0,30,0,0,0,11.6,163.54,2018
2018-01-15 01:00:00,1,15,1,0,0,0,0,11.4,161.29,2018
2018-01-15 01:30:00,1,15,1,30,0,0,0,11.3,157.35,2018
2018-01-15 02:00:00,1,15,2,0,0,0,0,11.2,152.44,2018
2018-01-15 02:30:00,1,15,2,30,0,0,0,11.2,147.0,2018
2018-01-15 03:00:00,1,15,3,0,0,0,0,11.1,141.29,2018
2018-01-15 03:30:00,1,15,3,30,0,0,0,10.9,135.42000000000002,2018
2018-01-15 04:00:00,1,15,4,0,0,0,0,10.7,129.48,2018
2018-01-15 04:30:00,1,15,4,30,0,0,0,11.0,123.52,2018
2018-01-15 05:00:00,1,15,5,0,0,0,0,11.4,117.57,2018
2018-01-15 05:30:00,1,15,5,30,0,0,0,11.1,111.67,2018
2018-01-15 06:00:00,1,15,6,0,0,0,0,10.7,105.85,2018
2018-01-15 06:30:00,1,15,6,30,0,0,0,10.5,100.14,2018
2018-01-15 07:00:00,1,15,7,0,0,0,0,10.3,94.57,2018
2018-01-15 07:30:00,1,15,7,30,4,4,15,11.3,88.79,2018
2018-01-15 08:00:00,1,15,8,0,9,9,0,12.3,83.87,2018
2018-01-15 08:30:00,1,15,8,30,15,15,0,13.2,79.03,2018
2018-01-15 09:00:00,1,15,9,0,60,57,12,14.2,74.48,2018
2018-01-15 09:30:00,1,15,9,30,162,135,79,15.2,70.33,2018
2018-01-15 10:00:00,1,15,10,0,228,167,155,16.1,66.65,2018
2018-01-15 10:30:00,1,15,10,30,298,175,276,17.2,63.54,2018
2018-01-15 11:00:00,1,15,11,0,426,131,610,18.3,61.08,2018
2018-01-15 11:30:00,1,15,11,30,453,134,626,18.5,59.36,2018
2018-01-15 12:00:00,1,15,12,0,415,193,425,18.7,58.45,2018
2018-01-15 12:30:00,1,15,12,30,402,208,370,18.4,58.38,2018
2018-01-15 13:00:00,1,15,13,0,366,217,290,18.2,59.17,2018
2018-01-15 13:30:00,1,15,13,30,339,205,275,17.8,60.76,2018
2018-01-15 14:00:00,1,15,14,0,266,198,151,17.400000000000002,63.11,2018
2018-01-15 14:30:00,1,15,14,30,203,167,90,17.1,66.13,2018
2018-01-15 15:00:00,1,15,15,0,178,127,148,16.8,69.73,2018
2018-01-15 15:30:00,1,15,15,30,192,94,350,16.8,73.82000000000001,2018
2018-01-15 16:00:00,1,15,16,0,126,70,276,15.4,78.31,2018
2018-01-15 16:30:00,1,15,16,30,65,43,183,15.1,83.11,2018
2018-01-15 17:00:00,1,15,17,0,16,14,61,14.9,88.06,2018
2018-01-15 17:30:00,1,15,17,30,0,0,0,14.3,93.73,2018
2018-01-15 18:00:00,1,15,18,0,0,0,0,13.8,99.27,2018
2018-01-15 18:30:00,1,15,18,30,0,0,0,13.7,104.96,2018
2018-01-15 19:00:00,1,15,19,0,0,0,0,13.7,110.77,2018
2018-01-15 19:30:00,1,15,19,30,0,0,0,13.5,116.65,2018
2018-01-15 20:00:00,1,15,20,0,0,0,0,13.4,122.59,2018
2018-01-15 20:30:00,1,15,20,30,0,0,0,13.3,128.55,2018
2018-01-15 21:00:00,1,15,21,0,0,0,0,13.1,134.49,2018
2018-01-15 21:30:00,1,15,21,30,0,0,0,12.9,140.37,2018
2018-01-15 22:00:00,1,15,22,0,0,0,0,12.7,146.1,2018
2018-01-15 22:30:00,1,15,22,30,0,0,0,12.7,151.57,2018
2018-01-15 23:00:00,1,15,23,0,0,0,0,12.7,156.56,2018
2018-01-15 23:30:00,1,15,23,30,0,0,0,12.6,160.66,2018
2018-01-16 00:00:00,1,16,0,0,0,0,0,12.5,163.17000000000002,2018
2018-01-16 00:30:00,1,16,0,30,0,0,0,12.6,163.37,2018
2018-01-16 01:00:00,1,16,1,0,0,0,0,12.7,161.16,2018
2018-01-16 01:30:00,1,16,1,30,0,0,0,12.6,157.26,2018
2018-01-16 02:00:00,1,16,2,0,0,0,0,12.5,152.37,2018
