,Month,Day,Hour,GHI,Temperature
30366,11.0,13.0,7.0,38.0,10.8
30367,11.0,13.0,7.0,38.0,10.8
30368,11.0,13.0,8.0,64.0,11.7
30369,11.0,13.0,8.0,64.0,11.7
30370,11.0,13.0,8.0,106.0,12.8
30371,11.0,13.0,8.0,106.0,12.8
30372,11.0,13.0,9.0,186.0,14.0
30373,11.0,13.0,9.0,186.0,14.0
30374,11.0,13.0,9.0,201.0,15.2
30375,11.0,13.0,9.0,201.0,15.2
30376,11.0,13.0,10.0,246.0,16.400000000000002
30377,11.0,13.0,10.0,246.0,16.400000000000002
30378,11.0,13.0,10.0,193.0,18.0
30379,11.0,13.0,10.0,193.0,18.0
30380,11.0,13.0,11.0,276.0,19.5
30381,11.0,13.0,11.0,276.0,19.5
30382,11.0,13.0,11.0,317.0,20.0
30383,11.0,13.0,11.0,317.0,20.0
30384,11.0,13.0,12.0,394.0,20.5
30385,11.0,13.0,12.0,394.0,20.5
30386,11.0,13.0,12.0,357.0,20.1
30387,11.0,13.0,12.0,357.0,20.1
30388,11.0,13.0,13.0,234.0,19.700000000000003
30389,11.0,13.0,13.0,234.0,19.700000000000003
30390,11.0,13.0,13.0,271.0,19.3
30391,11.0,13.0,13.0,271.0,19.3
30392,11.0,13.0,14.0,174.0,18.9
30393,11.0,13.0,14.0,174.0,18.9
30394,11.0,13.0,14.0,228.0,18.3
30395,11.0,13.0,14.0,228.0,18.3
30396,11.0,13.0,15.0,189.0,17.7
30397,11.0,13.0,15.0,189.0,17.7
30398,11.0,13.0,15.0,118.0,17.7
30399,11.0,13.0,15.0,118.0,17.7
30400,11.0,13.0,16.0,70.0,16.2
30401,11.0,13.0,16.0,70.0,16.2
30402,11.0,13.0,16.0,28.0,15.5
30403,11.0,13.0,16.0,28.0,15.5
30404,11.0,13.0,17.0,3.0,14.8
30405,11.0,13.0,17.0,3.0,14.8
30406,11.0,13.0,17.0,0.0,14.5
30407,11.0,13.0,17.0,0.0,14.5
30408,11.0,13.0,18.0,0.0,14.2
30409,11.0,13.0,18.0,0.0,14.2
30410,11.0,13.0,18.0,0.0,14.1
30411,11.0,13.0,18.0,0.0,14.1
30412,11.0,13.0,19.0,0.0,14.0
30413,11.0,13.0,19.0,0.0,14.0
30414,11.0,13.0,19.0,0.0,14.0
30415,11.0,13.0,19.0,0.0,14.0
30416,11.0,13.0,20.0,0.0,13.9
30417,11.0,13.0,20.0,0.0,13.9
30418,11.0,13.0,20.0,0.0,13.9
30419,11.0,13.0,20.0,0.0,13.9
30420,11.0,13.0,21.0,0.0,13.8
30421,11.0,13.0,21.0,0.0,13.8
30422,11.0,13.0,21.0,0.0,13.5
30423,11.0,13.0,21.0,0.0,13.5
30424,11.0,13.0,22.0,0.0,13.3
30425,11.0,13.0,22.0,0.0,13.3
30426,11.0,13.0,22.0,0.0,12.9
30427,11.0,13.0,22.0,0.0,12.9
30428,11.0,13.0,23.0,0.0,12.5
30429,11.0,13.0,23.0,0.0,12.5
30430,11.0,13.0,23.0,0.0,12.2
30431,11.0,13.0,23.0,0.0,12.2
30432,11.0,14.0,0.0,0.0,11.8
30433,11.0,14.0,0.0,0.0,11.8
30434,11.0,14.0,0.0,0.0,11.3
30435,11.0,14.0,0.0,0.0,11.3
30436,11.0,14.0,1.0,0.0,10.8
30437,11.0,14.0,1.0,0.0,10.8
30438,11.0,14.0,1.0,0.0,10.4
30439,11.0,14.0,1.0,0.0,10.4
30440,11.0,14.0,2.0,0.0,9.9
30441,11.0,14.0,2.0,0.0,9.9
30442,11.0,14.0,2.0,0.0,9.6
30443,11.0,14.0,2.0,0.0,9.6
30444,11.0,14.0,3.0,0.0,9.4
30445,11.0,14.0,3.0,0.0,9.4
30446,11.0,14.0,3.0,0.0,9.2
30447,11.0,14.0,3.0,0.0,9.2
30448,11.0,14.0,4.0,0.0,9.0
30449,11.0,14.0,4.0,0.0,9.0
30450,11.0,14.0,4.0,0.0,8.8
30451,11.0,14.0,4.0,0.0,8.8
30452,11.0,14.0,5.0,0.0,8.700000000000001
30453,11.0,14.0,5.0,0.0,8.700000000000001
30454,11.0,14.0,5.0,0.0,8.4
30455,11.0,14.0,5.0,0.0,8.4
30456,11.0,14.0,6.0,0.0,8.200000000000001
30457,11.0,14.0,6.0,0.0,8.200000000000001
30458,11.0,14.0,6.0,0.0,8.200000000000001
30459,11.0,14.0,6.0,0.0,8.200000000000001
30460,11.0,14.0,7.0,16.0,8.200000000000001
30461,11.0,14.0,7.0,16.0,8.200000000000001
30462,11.0,14.0,7.0,71.0,9.7
30463,11.0,14.0,7.0,71.0,9.7
30464,11.0,14.0,8.0,149.0,11.2
30465,11.0,14.0,8.0,149.0,11.2
30466,11.0,14.0,8.0,251.0,12.6
30467,11.0,14.0,8.0,251.0,12.6
30468,11.0,14.0,9.0,329.0,14.0
30469,11.0,14.0,9.0,329.0,14.0
30470,11.0,14.0,9.0,401.0,15.7
30471,11.0,14.0,9.0,401.0,15.7
30472,11.0,14.0,10.0,460.0,17.3
30473,11.0,14.0,10.0,460.0,17.3
30474,11.0,14.0,10.0,507.0,18.6
30475,11.0,14.0,10.0,507.0,18.6
30476,11.0,14.0,11.0,539.0,20.0
30477,11.0,14.0,11.0,539.0,20.0
30478,11.0,14.0,11.0,558.0,20.8
30479,11.0,14.0,11.0,558.0,20.8
30480,11.0,14.0,12.0,562.0,21.6
30481,11.0,14.0,12.0,562.0,21.6
30482,11.0,14.0,12.0,544.0,22.1
30483,11.0,14.0,12.0,544.0,22.1
30484,11.0,14.0,13.0,508.0,22.5
30485,11.0,14.0,13.0,508.0,22.5
30486,11.0,14.0,13.0,466.0,22.5
30487,11.0,14.0,13.0,466.0,22.5
30488,11.0,14.0,14.0,410.0,22.5
30489,11.0,14.0,14.0,410.0,22.5
30490,11.0,14.0,14.0,343.0,21.9
30491,11.0,14.0,14.0,343.0,21.9
30492,11.0,14.0,15.0,268.0,21.200000000000003
30493,11.0,14.0,15.0,268.0,21.200000000000003
30494,11.0,14.0,15.0,187.0,21.200000000000003
30495,11.0,14.0,15.0,187.0,21.200000000000003
30496,11.0,14.0,16.0,106.0,17.0
30497,11.0,14.0,16.0,106.0,17.0
30498,11.0,14.0,16.0,36.0,15.7
30499,11.0,14.0,16.0,36.0,15.7
30500,11.0,14.0,17.0,2.0,14.4
30501,11.0,14.0,17.0,2.0,14.4
30502,11.0,14.0,17.0,0.0,14.0
30503,11.0,14.0,17.0,0.0,14.0
30504,11.0,14.0,18.0,0.0,13.6
30505,11.0,14.0,18.0,0.0,13.6
30506,11.0,14.0,18.0,0.0,13.3
30507,11.0,14.0,18.0,0.0,13.3
30508,11.0,14.0,19.0,0.0,13.0
30509,11.0,14.0,19.0,0.0,13.0
30510,11.0,14.0,19.0,0.0,13.1
30511,11.0,14.0,19.0,0.0,13.1
30512,11.0,14.0,20.0,0.0,13.2
30513,11.0,14.0,20.0,0.0,13.2
30514,11.0,14.0,20.0,0.0,13.1
30515,11.0,14.0,20.0,0.0,13.1
30516,11.0,14.0,21.0,0.0,12.9
30517,11.0,14.0,21.0,0.0,12.9
30518,11.0,14.0,21.0,0.0,12.8
30519,11.0,14.0,21.0,0.0,12.8
30520,11.0,14.0,22.0,0.0,12.6
30521,11.0,14.0,22.0,0.0,12.6
30522,11.0,14.0,22.0,0.0,12.6
30523,11.0,14.0,22.0,0.0,12.6
30524,11.0,14.0,23.0,0.0,12.5
30525,11.0,14.0,23.0,0.0,12.5
30526,11.0,14.0,23.0,0.0,12.4
30527,11.0,14.0,23.0,0.0,12.4
30528,11.0,15.0,0.0,0.0,12.3
30529,11.0,15.0,0.0,0.0,12.3
30530,11.0,15.0,0.0,0.0,12.0
30531,11.0,15.0,0.0,0.0,12.0
30532,11.0,15.0,1.0,0.0,11.8
30533,11.0,15.0,1.0,0.0,11.8
30534,11.0,15.0,1.0,0.0,11.4
30535,11.0,15.0,1.0,0.0,11.4
30536,11.0,15.0,2.0,0.0,11.0
30537,11.0,15.0,2.0,0.0,11.0
30538,11.0,15.0,2.0,0.0,10.4
30539,11.0,15.0,2.0,0.0,10.4
30540,11.0,15.0,3.0,0.0,9.8
30541,11.0,15.0,3.0,0.0,9.8
30542,11.0,15.0,3.0,0.0,9.6
30543,11.0,15.0,3.0,0.0,9.6
30544,11.0,15.0,4.0,0.0,9.3
30545,11.0,15.0,4.0,0.0,9.3
30546,11.0,15.0,4.0,0.0,8.8
30547,11.0,15.0,4.0,0.0,8.8
30548,11.0,15.0,5.0,0.0,8.4
30549,11.0,15.0,5.0,0.0,8.4
30550,11.0,15.0,5.0,0.0,8.0
30551,11.0,15.0,5.0,0.0,8.0
30552,11.0,15.0,6.0,0.0,7.6
30553,11.0,15.0,6.0,0.0,7.6
30554,11.0,15.0,6.0,0.0,7.6
30555,11.0,15.0,6.0,0.0,7.6
30556,11.0,15.0,7.0,13.0,7.6
30557,11.0,15.0,7.0,13.0,7.6
30558,11.0,15.0,7.0,69.0,9.2
30559,11.0,15.0,7.0,69.0,9.2
30560,11.0,15.0,8.0,146.0,10.8
30561,11.0,15.0,8.0,146.0,10.8
30562,11.0,15.0,8.0,214.0,12.2
30563,11.0,15.0,8.0,214.0,12.2
30564,11.0,15.0,9.0,266.0,13.6
30565,11.0,15.0,9.0,266.0,13.6
30566,11.0,15.0,9.0,332.0,15.0
30567,11.0,15.0,9.0,332.0,15.0
30568,11.0,15.0,10.0,400.0,16.400000000000002
30569,11.0,15.0,10.0,400.0,16.400000000000002
30570,11.0,15.0,10.0,455.0,17.8
30571,11.0,15.0,10.0,455.0,17.8
30572,11.0,15.0,11.0,501.0,19.200000000000003
30573,11.0,15.0,11.0,501.0,19.200000000000003
30574,11.0,15.0,11.0,518.0,20.1
30575,11.0,15.0,11.0,518.0,20.1
30576,11.0,15.0,12.0,505.0,20.9
30577,11.0,15.0,12.0,505.0,20.9
30578,11.0,15.0,12.0,472.0,21.3
30579,11.0,15.0,12.0,472.0,21.3
30580,11.0,15.0,13.0,455.0,21.700000000000003
30581,11.0,15.0,13.0,455.0,21.700000000000003
30582,11.0,15.0,13.0,425.0,21.8
30583,11.0,15.0,13.0,425.0,21.8
30584,11.0,15.0,14.0,365.0,21.8
30585,11.0,15.0,14.0,365.0,21.8
30586,11.0,15.0,14.0,316.0,21.1
30587,11.0,15.0,14.0,316.0,21.1
30588,11.0,15.0,15.0,244.0,20.4
30589,11.0,15.0,15.0,244.0,20.4
30590,11.0,15.0,15.0,167.0,20.4
30591,11.0,15.0,15.0,167.0,20.4
30592,11.0,15.0,16.0,91.0,16.7
30593,11.0,15.0,16.0,91.0,16.7
30594,11.0,15.0,16.0,28.0,15.4
30595,11.0,15.0,16.0,28.0,15.4
30596,11.0,15.0,17.0,1.0,14.1
30597,11.0,15.0,17.0,1.0,14.1
30598,11.0,15.0,17.0,0.0,13.5
30599,11.0,15.0,17.0,0.0,13.5
30600,11.0,15.0,18.0,0.0,12.9
30601,11.0,15.0,18.0,0.0,12.9
30602,11.0,15.0,18.0,0.0,12.6
30603,11.0,15.0,18.0,0.0,12.6
30604,11.0,15.0,19.0,0.0,12.3
30605,11.0,15.0,19.0,0.0,12.3
30606,11.0,15.0,19.0,0.0,12.2
30607,11.0,15.0,19.0,0.0,12.2
30608,11.0,15.0,20.0,0.0,12.1
30609,11.0,15.0,20.0,0.0,12.1
30610,11.0,15.0,20.0,0.0,12.1
30611,11.0,15.0,20.0,0.0,12.1
30612,11.0,15.0,21.0,0.0,12.1
30613,11.0,15.0,21.0,0.0,12.1
30614,11.0,15.0,21.0,0.0,12.1
30615,11.0,15.0,21.0,0.0,12.1
30616,11.0,15.0,22.0,0.0,12.2
30617,11.0,15.0,22.0,0.0,12.2
30618,11.0,15.0,22.0,0.0,12.2
30619,11.0,15.0,22.0,0.0,12.2
30620,11.0,15.0,23.0,0.0,12.2
30621,11.0,15.0,23.0,0.0,12.2
30622,11.0,15.0,23.0,0.0,12.1
30623,11.0,15.0,23.0,0.0,12.1
30624,11.0,16.0,0.0,0.0,11.9
30625,11.0,16.0,0.0,0.0,11.9
30626,11.0,16.0,0.0,0.0,11.3
30627,11.0,16.0,0.0,0.0,11.3
30628,11.0,16.0,1.0,0.0,10.8
30629,11.0,16.0,1.0,0.0,10.8
30630,11.0,16.0,1.0,0.0,10.2
30631,11.0,16.0,1.0,0.0,10.2
30632,11.0,16.0,2.0,0.0,9.6
30633,11.0,16.0,2.0,0.0,9.6
30634,11.0,16.0,2.0,0.0,9.0
30635,11.0,16.0,2.0,0.0,9.0
30636,11.0,16.0,3.0,0.0,8.5
30637,11.0,16.0,3.0,0.0,8.5
30638,11.0,16.0,3.0,0.0,8.1
30639,11.0,16.0,3.0,0.0,8.1
30640,11.0,16.0,4.0,0.0,7.7
30641,11.0,16.0,4.0,0.0,7.7
30642,11.0,16.0,4.0,0.0,7.4
30643,11.0,16.0,4.0,0.0,7.4
30644,11.0,16.0,5.0,0.0,7.2
30645,11.0,16.0,5.0,0.0,7.2
30646,11.0,16.0,5.0,0.0,7.0
30647,11.0,16.0,5.0,0.0,7.0
30648,11.0,16.0,6.0,0.0,6.9
30649,11.0,16.0,6.0,0.0,6.9
30650,11.0,16.0,6.0,0.0,7.1000000000000005
30651,11.0,16.0,6.0,0.0,7.1000000000000005
30652,11.0,16.0,7.0,11.0,7.2
30653,11.0,16.0,7.0,11.0,7.2
30654,11.0,16.0,7.0,59.0,8.8
30655,11.0,16.0,7.0,59.0,8.8
30656,11.0,16.0,8.0,121.0,10.4
30657,11.0,16.0,8.0,121.0,10.4
30658,11.0,16.0,8.0,214.0,11.8
30659,11.0,16.0,8.0,214.0,11.8
30660,11.0,16.0,9.0,302.0,13.3
30661,11.0,16.0,9.0,302.0,13.3
30662,11.0,16.0,9.0,368.0,14.8
30663,11.0,16.0,9.0,368.0,14.8
30664,11.0,16.0,10.0,422.0,16.400000000000002
30665,11.0,16.0,10.0,422.0,16.400000000000002
30666,11.0,16.0,10.0,470.0,17.8
30667,11.0,16.0,10.0,470.0,17.8
30668,11.0,16.0,11.0,505.0,19.200000000000003
30669,11.0,16.0,11.0,505.0,19.200000000000003
30670,11.0,16.0,11.0,526.0,20.1
30671,11.0,16.0,11.0,526.0,20.1
30672,11.0,16.0,12.0,531.0,21.1
30673,11.0,16.0,12.0,531.0,21.1
30674,11.0,16.0,12.0,521.0,21.6
30675,11.0,16.0,12.0,521.0,21.6
30676,11.0,16.0,13.0,497.0,22.200000000000003
30677,11.0,16.0,13.0,497.0,22.200000000000003
30678,11.0,16.0,13.0,457.0,22.4
30679,11.0,16.0,13.0,457.0,22.4
30680,11.0,16.0,14.0,404.0,22.6
30681,11.0,16.0,14.0,404.0,22.6
30682,11.0,16.0,14.0,340.0,22.3
30683,11.0,16.0,14.0,340.0,22.3
30684,11.0,16.0,15.0,266.0,21.9
30685,11.0,16.0,15.0,266.0,21.9
30686,11.0,16.0,15.0,186.0,21.9
30687,11.0,16.0,15.0,186.0,21.9
30688,11.0,16.0,16.0,106.0,19.200000000000003
30689,11.0,16.0,16.0,106.0,19.200000000000003
30690,11.0,16.0,16.0,36.0,18.1
30691,11.0,16.0,16.0,36.0,18.1
30692,11.0,16.0,17.0,1.0,17.1
30693,11.0,16.0,17.0,1.0,17.1
30694,11.0,16.0,17.0,0.0,16.6
30695,11.0,16.0,17.0,0.0,16.6
30696,11.0,16.0,18.0,0.0,16.1
30697,11.0,16.0,18.0,0.0,16.1
30698,11.0,16.0,18.0,0.0,15.6
30699,11.0,16.0,18.0,0.0,15.6
30700,11.0,16.0,19.0,0.0,15.2
30701,11.0,16.0,19.0,0.0,15.2
30702,11.0,16.0,19.0,0.0,14.9
30703,11.0,16.0,19.0,0.0,14.9
30704,11.0,16.0,20.0,0.0,14.5
30705,11.0,16.0,20.0,0.0,14.5
30706,11.0,16.0,20.0,0.0,13.9
30707,11.0,16.0,20.0,0.0,13.9
30708,11.0,16.0,21.0,0.0,13.4
30709,11.0,16.0,21.0,0.0,13.4
30710,11.0,16.0,21.0,0.0,13.0
30711,11.0,16.0,21.0,0.0,13.0
30712,11.0,16.0,22.0,0.0,12.6
30713,11.0,16.0,22.0,0.0,12.6
30714,11.0,16.0,22.0,0.0,12.2
30715,11.0,16.0,22.0,0.0,12.2
30716,11.0,16.0,23.0,0.0,11.9
30717,11.0,16.0,23.0,0.0,11.9
30718,11.0,16.0,23.0,0.0,11.4
30719,11.0,16.0,23.0,0.0,11.4
30720,11.0,17.0,0.0,0.0,11.0
30721,11.0,17.0,0.0,0.0,11.0
30722,11.0,17.0,0.0,0.0,10.6
30723,11.0,17.0,0.0,0.0,10.6
30724,11.0,17.0,1.0,0.0,10.3
30725,11.0,17.0,1.0,0.0,10.3
30726,11.0,17.0,1.0,0.0,10.1
30727,11.0,17.0,1.0,0.0,10.1
30728,11.0,17.0,2.0,0.0,9.9
30729,11.0,17.0,2.0,0.0,9.9
30730,11.0,17.0,2.0,0.0,9.8
30731,11.0,17.0,2.0,0.0,9.8
30732,11.0,17.0,3.0,0.0,9.8
30733,11.0,17.0,3.0,0.0,9.8
30734,11.0,17.0,3.0,0.0,9.7
30735,11.0,17.0,3.0,0.0,9.7
30736,11.0,17.0,4.0,0.0,9.6
30737,11.0,17.0,4.0,0.0,9.6
30738,11.0,17.0,4.0,0.0,9.4
30739,11.0,17.0,4.0,0.0,9.4
30740,11.0,17.0,5.0,0.0,9.2
30741,11.0,17.0,5.0,0.0,9.2
30742,11.0,17.0,5.0,0.0,9.0
30743,11.0,17.0,5.0,0.0,9.0
30744,11.0,17.0,6.0,0.0,8.700000000000001
30745,11.0,17.0,6.0,0.0,8.700000000000001
30746,11.0,17.0,6.0,0.0,8.700000000000001
30747,11.0,17.0,6.0,0.0,8.700000000000001
30748,11.0,17.0,7.0,10.0,8.6
30749,11.0,17.0,7.0,10.0,8.6
30750,11.0,17.0,7.0,48.0,9.9
30751,11.0,17.0,7.0,48.0,9.9
30752,11.0,17.0,8.0,100.0,11.1
30753,11.0,17.0,8.0,100.0,11.1
30754,11.0,17.0,8.0,216.0,12.4
30755,11.0,17.0,8.0,216.0,12.4
30756,11.0,17.0,9.0,307.0,13.7
30757,11.0,17.0,9.0,307.0,13.7
30758,11.0,17.0,9.0,383.0,15.3
30759,11.0,17.0,9.0,383.0,15.3
30760,11.0,17.0,10.0,452.0,16.900000000000002
30761,11.0,17.0,10.0,452.0,16.900000000000002
30762,11.0,17.0,10.0,500.0,18.1
30763,11.0,17.0,10.0,500.0,18.1
30764,11.0,17.0,11.0,535.0,19.200000000000003
30765,11.0,17.0,11.0,535.0,19.200000000000003
30766,11.0,17.0,11.0,555.0,20.0
30767,11.0,17.0,11.0,555.0,20.0
30768,11.0,17.0,12.0,558.0,20.700000000000003
30769,11.0,17.0,12.0,558.0,20.700000000000003
30770,11.0,17.0,12.0,534.0,20.9
30771,11.0,17.0,12.0,534.0,20.9
30772,11.0,17.0,13.0,491.0,21.200000000000003
30773,11.0,17.0,13.0,491.0,21.200000000000003
30774,11.0,17.0,13.0,452.0,21.1
30775,11.0,17.0,13.0,452.0,21.1
30776,11.0,17.0,14.0,399.0,21.0
30777,11.0,17.0,14.0,399.0,21.0
30778,11.0,17.0,14.0,335.0,20.6
30779,11.0,17.0,14.0,335.0,20.6
30780,11.0,17.0,15.0,262.0,20.1
30781,11.0,17.0,15.0,262.0,20.1
30782,11.0,17.0,15.0,183.0,20.1
30783,11.0,17.0,15.0,183.0,20.1
30784,11.0,17.0,16.0,100.0,16.7
30785,11.0,17.0,16.0,100.0,16.7
30786,11.0,17.0,16.0,33.0,14.9
30787,11.0,17.0,16.0,33.0,14.9
30788,11.0,17.0,17.0,1.0,13.1
30789,11.0,17.0,17.0,1.0,13.1
30790,11.0,17.0,17.0,0.0,12.5
30791,11.0,17.0,17.0,0.0,12.5
30792,11.0,17.0,18.0,0.0,11.9
30793,11.0,17.0,18.0,0.0,11.9
30794,11.0,17.0,18.0,0.0,11.7
30795,11.0,17.0,18.0,0.0,11.7
30796,11.0,17.0,19.0,0.0,11.5
30797,11.0,17.0,19.0,0.0,11.5
30798,11.0,17.0,19.0,0.0,11.4
30799,11.0,17.0,19.0,0.0,11.4
30800,11.0,17.0,20.0,0.0,11.3
30801,11.0,17.0,20.0,0.0,11.3
30802,11.0,17.0,20.0,0.0,11.2
30803,11.0,17.0,20.0,0.0,11.2
30804,11.0,17.0,21.0,0.0,11.1
30805,11.0,17.0,21.0,0.0,11.1
30806,11.0,17.0,21.0,0.0,11.0
30807,11.0,17.0,21.0,0.0,11.0
30808,11.0,17.0,22.0,0.0,10.9
30809,11.0,17.0,22.0,0.0,10.9
30810,11.0,17.0,22.0,0.0,10.8
30811,11.0,17.0,22.0,0.0,10.8
30812,11.0,17.0,23.0,0.0,10.7
30813,11.0,17.0,23.0,0.0,10.7
30814,11.0,17.0,23.0,0.0,10.7
30815,11.0,17.0,23.0,0.0,10.7
30816,11.0,18.0,0.0,0.0,10.7
30817,11.0,18.0,0.0,0.0,10.7
30818,11.0,18.0,0.0,0.0,10.6
30819,11.0,18.0,0.0,0.0,10.6
30820,11.0,18.0,1.0,0.0,10.5
30821,11.0,18.0,1.0,0.0,10.5
30822,11.0,18.0,1.0,0.0,10.3
30823,11.0,18.0,1.0,0.0,10.3
30824,11.0,18.0,2.0,0.0,10.2
30825,11.0,18.0,2.0,0.0,10.2
30826,11.0,18.0,2.0,0.0,10.0
30827,11.0,18.0,2.0,0.0,10.0
30828,11.0,18.0,3.0,0.0,9.9
30829,11.0,18.0,3.0,0.0,9.9
30830,11.0,18.0,3.0,0.0,9.8
30831,11.0,18.0,3.0,0.0,9.8
30832,11.0,18.0,4.0,0.0,9.6
30833,11.0,18.0,4.0,0.0,9.6
30834,11.0,18.0,4.0,0.0,9.5
30835,11.0,18.0,4.0,0.0,9.5
30836,11.0,18.0,5.0,0.0,9.4
30837,11.0,18.0,5.0,0.0,9.4
30838,11.0,18.0,5.0,0.0,9.2
30839,11.0,18.0,5.0,0.0,9.2
30840,11.0,18.0,6.0,0.0,9.0
30841,11.0,18.0,6.0,0.0,9.0
30842,11.0,18.0,6.0,0.0,8.8
30843,11.0,18.0,6.0,0.0,8.8
30844,11.0,18.0,7.0,9.0,8.6
30845,11.0,18.0,7.0,9.0,8.6
30846,11.0,18.0,7.0,25.0,9.3
30847,11.0,18.0,7.0,25.0,9.3
30848,11.0,18.0,8.0,60.0,10.0
30849,11.0,18.0,8.0,60.0,10.0
30850,11.0,18.0,8.0,82.0,10.7
30851,11.0,18.0,8.0,82.0,10.7
30852,11.0,18.0,9.0,112.0,11.4
30853,11.0,18.0,9.0,112.0,11.4
30854,11.0,18.0,9.0,164.0,12.9
30855,11.0,18.0,9.0,164.0,12.9
30856,11.0,18.0,10.0,242.0,14.4
30857,11.0,18.0,10.0,242.0,14.4
30858,11.0,18.0,10.0,340.0,15.9
30859,11.0,18.0,10.0,340.0,15.9
30860,11.0,18.0,11.0,431.0,17.400000000000002
30861,11.0,18.0,11.0,431.0,17.400000000000002
30862,11.0,18.0,11.0,461.0,18.6
30863,11.0,18.0,11.0,461.0,18.6
30864,11.0,18.0,12.0,470.0,19.8
30865,11.0,18.0,12.0,470.0,19.8
30866,11.0,18.0,12.0,452.0,20.5
30867,11.0,18.0,12.0,452.0,20.5
30868,11.0,18.0,13.0,435.0,21.200000000000003
30869,11.0,18.0,13.0,435.0,21.200000000000003
30870,11.0,18.0,13.0,391.0,21.4
30871,11.0,18.0,13.0,391.0,21.4
30872,11.0,18.0,14.0,344.0,21.6
30873,11.0,18.0,14.0,344.0,21.6
30874,11.0,18.0,14.0,282.0,21.1
30875,11.0,18.0,14.0,282.0,21.1
30876,11.0,18.0,15.0,243.0,20.6
30877,11.0,18.0,15.0,243.0,20.6
30878,11.0,18.0,15.0,173.0,20.6
30879,11.0,18.0,15.0,173.0,20.6
30880,11.0,18.0,16.0,99.0,17.2
30881,11.0,18.0,16.0,99.0,17.2
30882,11.0,18.0,16.0,34.0,15.5
30883,11.0,18.0,16.0,34.0,15.5
30884,11.0,18.0,17.0,1.0,13.8
30885,11.0,18.0,17.0,1.0,13.8
30886,11.0,18.0,17.0,0.0,13.2
30887,11.0,18.0,17.0,0.0,13.2
30888,11.0,18.0,18.0,0.0,12.6
30889,11.0,18.0,18.0,0.0,12.6
30890,11.0,18.0,18.0,0.0,12.6
30891,11.0,18.0,18.0,0.0,12.6
30892,11.0,18.0,19.0,0.0,12.6
30893,11.0,18.0,19.0,0.0,12.6
30894,11.0,18.0,19.0,0.0,12.8
30895,11.0,18.0,19.0,0.0,12.8
30896,11.0,18.0,20.0,0.0,12.9
30897,11.0,18.0,20.0,0.0,12.9
30898,11.0,18.0,20.0,0.0,12.9
30899,11.0,18.0,20.0,0.0,12.9
30900,11.0,18.0,21.0,0.0,12.8
30901,11.0,18.0,21.0,0.0,12.8
30902,11.0,18.0,21.0,0.0,12.7
30903,11.0,18.0,21.0,0.0,12.7
30904,11.0,18.0,22.0,0.0,12.5
30905,11.0,18.0,22.0,0.0,12.5
30906,11.0,18.0,22.0,0.0,12.4
30907,11.0,18.0,22.0,0.0,12.4
30908,11.0,18.0,23.0,0.0,12.2
30909,11.0,18.0,23.0,0.0,12.2
30910,11.0,18.0,23.0,0.0,12.1
30911,11.0,18.0,23.0,0.0,12.1
30912,11.0,19.0,0.0,0.0,12.1
30913,11.0,19.0,0.0,0.0,12.1
30914,11.0,19.0,0.0,0.0,11.8
30915,11.0,19.0,0.0,0.0,11.8
30916,11.0,19.0,1.0,0.0,11.6
30917,11.0,19.0,1.0,0.0,11.6
30918,11.0,19.0,1.0,0.0,11.1
30919,11.0,19.0,1.0,0.0,11.1
30920,11.0,19.0,2.0,0.0,10.7
30921,11.0,19.0,2.0,0.0,10.7
30922,11.0,19.0,2.0,0.0,10.3
30923,11.0,19.0,2.0,0.0,10.3
30924,11.0,19.0,3.0,0.0,9.9
30925,11.0,19.0,3.0,0.0,9.9
30926,11.0,19.0,3.0,0.0,9.5
30927,11.0,19.0,3.0,0.0,9.5
30928,11.0,19.0,4.0,0.0,9.2
30929,11.0,19.0,4.0,0.0,9.2
30930,11.0,19.0,4.0,0.0,8.9
30931,11.0,19.0,4.0,0.0,8.9
30932,11.0,19.0,5.0,0.0,8.700000000000001
30933,11.0,19.0,5.0,0.0,8.700000000000001
30934,11.0,19.0,5.0,0.0,8.5
30935,11.0,19.0,5.0,0.0,8.5
30936,11.0,19.0,6.0,0.0,8.4
30937,11.0,19.0,6.0,0.0,8.4
30938,11.0,19.0,6.0,0.0,8.5
30939,11.0,19.0,6.0,0.0,8.5
30940,11.0,19.0,7.0,10.0,8.6
30941,11.0,19.0,7.0,10.0,8.6
30942,11.0,19.0,7.0,49.0,10.1
30943,11.0,19.0,7.0,49.0,10.1
30944,11.0,19.0,8.0,111.0,11.7
30945,11.0,19.0,8.0,111.0,11.7
30946,11.0,19.0,8.0,170.0,12.8
30947,11.0,19.0,8.0,170.0,12.8
30948,11.0,19.0,9.0,241.0,13.9
30949,11.0,19.0,9.0,241.0,13.9
30950,11.0,19.0,9.0,304.0,15.2
30951,11.0,19.0,9.0,304.0,15.2
30952,11.0,19.0,10.0,366.0,16.400000000000002
30953,11.0,19.0,10.0,366.0,16.400000000000002
30954,11.0,19.0,10.0,418.0,17.5
30955,11.0,19.0,10.0,418.0,17.5
30956,11.0,19.0,11.0,451.0,18.6
30957,11.0,19.0,11.0,451.0,18.6
30958,11.0,19.0,11.0,476.0,19.3
30959,11.0,19.0,11.0,476.0,19.3
30960,11.0,19.0,12.0,482.0,19.9
30961,11.0,19.0,12.0,482.0,19.9
30962,11.0,19.0,12.0,424.0,20.0
30963,11.0,19.0,12.0,424.0,20.0
